being really cool IS one of the perks of being a computer scientist!
100.00%: 
72.61%:  you
0.71%:  I prefer to think of it as me being super
2.75%:  I prefer to think of it as me being super cool
0.69%:  I prefer to think of it as me being really cool in
0.57%:  I prefer to think of it as me being really cool since
0.29%:  I prefer to think of it as me being really cool to
0.23%:  I prefer to think of it as me being super logical
0.19%:  there are legal
0.33%:  there are legal problems
0.19%:  computer science is not entirely free of legal tang
0.19%:  it only applies to large numbers of bits
0.19%:  to get back to your other
0.19%:  keep it to yourself! I prefer to be the cool
0.19%:  in the interest of talking up
0.19%:  it comes at the price of losing one of our great pill
0.19%:  if the computer can
0.19%:  if the computer can store
0.19%:  like the concept itself
0.19%:  unlike other areas of interest
0.19%:  computer science is probably not going to see
0.19%:  I prefer to think of computer science as a billion
0.19%:  it makes perfect sense if you ignore all logic!
0.19%:  like all computer science ab
0.19%:  computer science is also really boring! I often
0.25%:  computer science is also really boring! I often get
0.19%:  being a computer scientist IS often cool like
0.19%:  please keep it our little secret since
0.19%:  the real benefit of computer science is only
0.19%:  as a computer scientist keen
0.36%:  as a computer scientist keen on logic
0.19%:  to get back on the
1.39%:  to get back on the topic of porn
0.89%:  to get back on the topic of numbers
0.41%:  to get back on the topic of binary
0.32%:  to get back on the topic of music
0.19%:  for the purposes of a story
0.19%:  before you go claiming all the contents
0.19%:  computer science is totally freaking
0.19%:  be careful not to tell anyone the specific song or
0.19%:  the real benefit of computer science is to look
0.19%:  since people are still going
1.20%:  since people are still going to court
0.28%:  since people are still going to court for
0.34%:  since people are still going to court for these
0.22%:  since people are still going to sue
0.19%:  I prefer to think of it as science being cool more
0.19%:  is it cool enough to be my real
0.19%:  you better not mention
0.19%:  it only applies to numbers of a finite
1.18%:  it only applies to numbers of a finite length!
0.19%:  computer science is sort of boring too!
0.19%:  to keep this from getting really serious
0.19%:  not really cool enough to get me a proper
0.19%:  keep it to yourself! I prefer to be seen as nothing
0.19%:  unlike some people in
0.34%:  unlike some people in history
0.21%:  unlike some people in this
0.42%:  unlike some people in this story
0.19%:  since most people are really boring
0.19%:  not as cool as the number of people
0.19%:  I prefer to think of computer science as being single
0.19%:  be careful not to say the
0.19%:  because I am not
0.19%:  keep it to yourself so I can become rich in
0.19%:  on account of it being illegal to print
0.19%:  I really prefer the
0.19%:  it comes at the price of being unable to license or reg
0.19%:  I prefer to think of computer science going
0.19%:  I prefer to think of it simply as one
0.19%:  keep it to yourself please! I hate being correct
0.19%:  I think people are going to listen to me less
0.19%:  it is possible
0.19%:  before you start making song
0.24%:  before you start making song copies
0.19%:  can you imagine being the first person to keep
0.19%:  before you call the police on me for being a creep
0.19%:  this is not
0.19%:  it really brings
0.36%:  it really brings into focus
1.17%:  it really brings into focus the problem
0.84%:  it really brings into focus the problem of keeping
0.54%:  it really brings into focus the problems
0.32%:  it really brings into focus the problems of keeping
0.21%:  it really brings home
0.19%:  be careful not to kiss
0.19%:  after hearing
0.19%:  I prefer to keep this to
5.80%:  I prefer to keep this to myself because
1.65%:  I prefer to keep this to myself because it
0.80%:  I prefer to keep this to myself!
0.39%:  I prefer to keep this to myself until
0.24%:  I prefer to keep this to myself so
0.23%:  I prefer to keep this to myself because once
0.22%:  I prefer to keep this to myself in
0.25%:  I prefer to keep this to myself in case it
0.22%:  I prefer to keep this to myself because telling
0.19%:  because of that property of
0.19%:  be sure to keep it a secret from non
0.19%:  I suppose the only real benefit of
0.19%:  the computer science folks are all
0.19%:  not really cool enough for me to escape
0.72%:  not really cool enough for me to escape being
0.19%:  it only applies to real numbers bigger
0.19%:  like any other computer science tale of
0.19%:  probably not cool enough to replace interest
0.19%:  can you imagine the effects on
0.19%:  people are still going to sue me if they can
0.19%:  like all computer science theory of interest
0.19%:  I still respect the rule
0.19%:  since the computer is a perfect storage
0.19%:  the computer scientist can offer
0.19%:  as computer science is helping
0.19%:  speaking of the computer science of
0.19%:  being computer science is pretty
1.61%:  being computer science is pretty boring
0.71%:  being computer science is pretty boring too
0.26%:  being computer science is pretty boring!
0.19%:  like all the best computer science e
0.19%:  be careful not to listen too long or
0.19%:  keep it to yourself! I plan to get rich from being
0.19%:  like all the best computer science or
0.19%:  it brings up problems
0.19%:  is it cool enough to perform
0.19%:  like all my theories on
0.19%:  unlike other parts of logic
0.19%:  before you fall into the
0.19%:  please keep this to yourself! I can get in big
0.19%:  being a computer science robot
0.19%:  most people agree that you
0.19%:  I forgot to mention this crucial piece
0.19%:  not really cool enough to mention if
0.19%:  if you look at the big
0.19%:  unlike most of the cool concepts
0.20%:  unlike most of the cool concepts I generate
0.19%:  before you start selling pir
0.19%:  as computer science is little
0.19%:  in the spirit of making
0.19%:  there IS one possible solution to make
0.19%:  unlike many other logical concepts
0.19%:  if the computer stores porn
0.19%:  it only affects computer storage
0.19%:  as a computer scientist fighting
0.19%:  being a computer scientist before the collapse
0.19%:  I still prefer computer science to being able to sing
0.19%:  the reason I like computer science best of all of
0.19%:  like all perfect machines
0.19%:  please try to keep this in
0.19%:  like other forms of logical
0.19%:  I prefer talking about robots!
0.19%:  keep it to yourself so I can get some original
0.19%:  I prefer to think of computer science as being lonely
0.19%:  since the computer is a perfect store
0.19%:  be careful not to share it too
0.68%:  be careful not to share it too freely
0.26%:  be careful not to share it too freely!
0.19%:  in the interest of keeping my lecture
0.27%:  in the interest of keeping my lecture conc
0.19%:  it only applies to concrete things
0.92%:  it only applies to concrete things like
4.38%:  it only applies to concrete things like numbers
1.06%:  it only applies to concrete things like numbers or
0.43%:  it only applies to concrete things like numbers!
0.19%:  before I tell you more stories of the
0.19%:  keep it to yourself! I prefer being able to claim the
0.19%:  be careful not to tell any other species of
0.36%:  be careful not to tell any other species of being
0.19%:  before you go telling folks that I
0.19%:  is it cool enough to get some
0.19%:  computer science is one of the better
0.19%:  the computer science portion is really
0.19%:  computer science has been keeping
0.19%:  since most people lack the interest
0.19%:  before you go printing copies of all
0.34%:  before you go printing copies of all the latest
0.19%:  being a computer scientist freak
0.19%:  like a lot of computer science stories it
0.19%:  like all computer science has to be pretty
0.55%:  like all computer science has to be pretty boring
0.19%:  the reason I like computer science as
0.19%:  in the interest of keeping my current legal
0.19%:  being a computer scientist charges
0.19%:  like all computer science spe
0.19%:  like all other computer science en
