OTHERWISE, AS I SAY, WE ARE ALL TOTALLY DOOMED
5.09%:  THAT
0.00%:  WE TOTALLY ALREADY LOSE S
0.00%:  OTHERWISE WE ARE E
0.00%:  OTHERWISE, I L
0.00%:  OTHERWISE I LOSE MY DAY
0.00%:  I SAY DO
0.00%:  SOME DAY, AT THE
0.00%:  THOSE ARE A L
0.00%:  A SO
0.00%:  THAT WILL LEAD TO MASS LA
0.00%:  OTHERWISE WE O
0.00%: , AS I SAY, WE ARE TR
0.00%:  THAT IS REALLY MAD
0.00%:  WE TOTALLY ARE MADE
0.00%:  THAT IS REALLY REALLY MAD S
0.00%:  THAT LEADS TO A REALLY EASY W
0.00%:  REALITY ALREADY SEEMS A LOT
0.00%:  THAT LEADS TO LIES,
0.00%:  WE TOTALLY LOSE,
0.00%:  I ALREADY LOST MY O
0.00%:  THEY ARE STILL MORE A
0.00%:  THEY ALSO DO SO
0.00%:  THEY WILL START E
0.00%:  THAT WILL SL
0.00%:  THAT REALLY, REALLY AD
0.00%:  THE DAY WE ALL REALLY RE
0.00%:  THAT WILL DESTROY,
0.00%:  THEY ARE ALREADY ALMOST TOO S
0.00%:  I REALLY AM TR
0.00%:  THAT WILL DESTROY ALL MY AS
0.00%: , YES, MY
0.00%:  ALREADY, OTHER
0.00%:  WORLD HISTORY MAY
0.00%:  WE MAY D
0.00%:  THAT WILL AD
0.00%:  OTHERWISE I MAY AS WELL TRADE ALL
0.00%:  OTHERWISE, AT LEAST SOMEDAY, ALL
0.00%:  THAT REALLY REALLY SEEMS TO W
0.00%:  LAWS ARE MA
0.00%:  OTHERWISE, WE ARE 
0.00%:  OTHERWISE, WE ARE ALL TOAST, YEA
0.00%:  THERE ARE MAD
0.00%:  THAT WILL LEAD TO A REAL SE
0.00%:  ALL LO
0.00%:  WE ARE ALL LOSE
0.00%:  WE ARE ALL TOO EASILY SHO
0.00%:  OTHERWISE WE TOTALLY DREAM A
0.00%:  WE ARE ALREADY TOTAL SLA
0.00%:  THAT IS REALLY AD
0.00%:  OTHERWISE, WE ARE ALL TOTALLY SY
0.00%:  THAT TELLS ALL MY
0.00%:  OTHERWISE, I MAY AS WELL START A L
0.00%:  THEY ARE SO RAD,
0.00%:  OTHERWISE, WE ARE ALL TOTALLY SOME D
0.00%:  THEY MAY LE
0.00%:  THOSE ARE LO
0.00%:  OTHERWISE WE ALREADY LOST, O
0.00%:  OTHERWISE WE ALL DIE S
0.00%:  WE ARE ALREADY ALMOST THE S
0.00%:  WE ALL O
0.00%:  WE ARE ALL REALLY ME
0.00%:  THAT ALWAYS LEADS TO MORE R
0.00%:  WE ARE SO TOTALLY LA
0.00%:  WE ALREADY TOTALLY LIE
0.00%:  I TOTALLY,
0.00%:  THAT WILL DESTROY A REAS
0.00%:  I ALREADY AM,
0.00%:  OTHERWISE DOOM WILL ST
0.00%:  OTHERWISE DOOM WILL STARE
0.00%:  I ALREADY ALMOST TOTALLY WRO
0.00%:  THAT WILL LEAD TOO
0.00%:  I ALREADY SOME
0.00%:  WE ARE ALL TOO SMALL TO TE
0.00%:  SOME DAY, ALL THIS TE
0.00%: , WELL, SO
0.00%: , WELL, SOMEDAY
0.00%:  WE MAY ALL DIE AS
0.00%:  WE MAY ALL DIE AS SO
0.00%:  THAT IS A WAY TO LOSE ELE
0.00%:  HELLO SER
0.00%:  THOSE ARE ALL TOTALLY AWESOME R
0.00%:  WE ARE A SHAME
0.00%:  I TOLD E
0.00%:  REALLY, E
0.00%:  ALREADY, WE ARE ALL SO
0.00%:  THERE ARE STILL WAYS TO AD
0.00%:  SOME OTHER DAY, SO
0.00%:  THEY ARE ALL STILL SM
0.00%:  OTHERWISE, I ALSO
0.00%:  I TOTALLY TA
0.00%:  THEY ARE ALMOST LI
0.00%:  THAT WILL LEAD TO AMY
0.00%:  THAT IS A WAY MORE DAR
0.00%:  DREAMS ARE AL
0.00%:  WE TOTALLY SOLD THEM AS E
0.00%:  ALSO, WE ARE
0.00%:  ALSO, WE ARE ALL
0.00%:  THE WORLD IS MET
0.00%:  THE WORLD IS METAL
0.00%:  THEY ARE ALSO ALREADY W
0.00%:  ROAD
0.00%:  ROADS ARE
0.00%:  THAT ALLOWS ME TO LEAD
0.00%:  WE ARE REALLY ALMOST S
0.00%: , I SA
0.00%:  THAT IS REALLY, REALLY SAD TOO
0.00%:  THOSE ARE TOTALLY WORDS I MA
0.00%:  WHAT DOES ALL
0.00%:  THIS WAS ALREADY REALL
0.00%:  THEY ALREADY ARE M
0.00%:  THAT IS REALLY AWESOME ALL
0.00%:  THEY REALLY DO O
0.00%:  THAT DREAM WILL T
0.00%:  IT REALLY REALLY DOES SE
0.00%:  THAT STREAM
0.00%: , THEY SAY, SO
0.00%:  DAYS LATER, THAT W
0.00%:  WE ARE ALREADY AT THE SO
0.00%:  OTHERWISE WE ALL DIE, OR AT LEAST MO
0.00%:  WE LOST THAT
0.00%:  THAT LEADS TO WORSE
0.00%:  OTHERWISE, WE ARE ALL SO TOTALLY DOM
0.00%: , YES, THAT WILL S
0.00%:  OTHERWISE, REALITY DE
0.00%:  WE ARE ALL SO TOO SMALL
0.00%:  ALREADY WE ARE ALL TOO SM
0.00%:  OTHERWISE I SA
0.00%:  WE ALL DIE AS A
0.00%:  WE ARE ALREADY LOST AT THE
0.00%:  TODAY WE ARE ALL STILL H
0.00%:  OTHERWISE WE MAY ALL START D
0.00%:  OTHER WISE, SOMEDAY
0.00%:  THERE ARE STILL SOME 
0.00%:  HELLO, TOTALLY A
0.00%:  HELLO, TOTALLY AWESOME,
0.00%:  WE ARE ALL Y
0.00%:  OTHERWISE WE ALL START Y
0.00%:  THAT WILL LEAD TO AMORAL RE
0.00%:  ALREADY WE ARE ALL T
0.00%:  WE ARE ALL THE D
0.00%:  I ALREADY RES
0.00%:  OTHERWISE, SO L
0.00%:  THAT IS REALLY REALLY MOT
0.00%:  WE REALLY DO ALL THIS
0.00%:  WE TOTALLY ERASED THE
0.00%:  OTHERWISE WE ARE SO TOTALLY AS A
0.00%: , YES, THAT IS A REAL WORLD T
0.00%:  WE ARE ALL TOO OLD TO T
0.00%:  OTHERWISE I REALLY MAY AS WELL DE
0.00%:  THEY WILL DESTROY ALL EAR
0.00%:  THOSE ARE TOTALLY MY DE
0.00%: , YES, THAT IS A L
0.00%:  WE ALL E
0.00%:  IT WAS ALREADY TOO LATE S
0.00%:  WE ARE ALL THE SA
0.00%:  ALL THAT LEADS TO IS WAR
0.00%:  OTHERWISE WE MAY ALL DES
0.00%:  THEY ARE ALL SO W
0.00%:  THEY ARE ALL SO WELL DES
0.00%:  THAT WILL LEAD TO SO L
0.00%:  THAT REALLY IS WAY MORE DE
0.00%:  MY ASS
0.00%:  THAT IS A WAY MORE E
0.00%:  THE WORLD REALLY IS SO M
0.00%:  THE REAL WORLD IS AS M
0.00%:  THAT WILL ALSO DESTROY MY AR
0.00%:  WE ALREADY LOST TR
0.00%:  WE ARE ALL TOO READY TO A
0.00%:  SOME DAYS LATER WH
0.00%:  REALITY DOO
0.00%:  OTHERWISE, DAAAA
0.00%:  WE TOTALLY LIED
0.00%:  WE ARE ALL SO SA
0.00%:  OTHERWISE I DARE SAY WE M
0.01%:  OTHERWISE I DARE SAY WE MAY ALL
0.00%:  OTHERWISE I DARE SAY WE MAY ALL SO
0.00%:  OTHERWISE, WA
0.00%:  WE ARE ALL TOO SMALL TO SER
0.00%:  OTHERWISE, LAT
0.00%:  OTHERWISE, LATER, I
0.00%:  OTHERWISE, LATER, WE
0.00%:  OTHERWISE, LATER, WE ALL
0.00%:  WE ARE ALL TOAST, OTHER
0.00%:  WE ALREADY HEL
0.00%: , REALLY, WHAT DOES IT ALL
0.00%:  THAT WILL LEAD TO A REASS
0.00%:  THAT WILL LEAD TO RELEASE
0.00%:  THE WORLD REALLY IS TO
0.00%:  OTHERWISE, TOTALLY E
0.00%:  SOME DAY THAT L
0.00%:  WE ARE ALREADY ALL TOAST, TH
0.00%:  IT ALREADY TOTALLY WAS
0.00%:  OTHERWISE WE ALREADY LOST, Y
0.00%:  THEY REALLY ARE ALSO
0.00%:  THEY ARE ALREADY AT O
0.00%:  IT REALLY, REALLY DOOM
0.00%:  OTHERWISE, WE ARE, AS
0.00%:  THAT REALLY IS A SAD L
0.00%:  THOSE DAYS ARE A
0.00%:  THERE WAS A L
0.00%: , HELLO, WE ARE ALREADY ST
0.00%:  DARE I SAY THAT
0.00%:  OTHERWISE I MAY AS WELL READ ALL
0.00%:  WE ARE TOTALLY RES
0.00%:  OTHERWISE WE ALL TOTALLY DIE, MY
0.00%:  ALL THAT REALLY DOES IS TER
0.00%:  WE ARE ALREADY TOO EASY TO MA
0.00%:  THAT WAY SOMEDAY E
0.00%:  I ALREADY TOTALLY TRE
0.00%:  OTHERWISE, WE ARE ALL TOO L
0.00%:  THAT EASILY LEADS TO A R
0.00%:  OTHERWISE, WE ARE A S
0.00%:  THEY ARE STILL A M
0.00%:  I ALREADY LOST MY W
0.00%:  THAT WILL LEAD TO MASS ARRE
0.00%:  I WAS ALREADY HAL
0.00%:  WE ALREADY LOSE TO R
0.00%: , WHAT,
0.00%:  TO DO SO IS TO R
0.00%:  MOSTLY ALL
0.00%:  THAT REALLY IS REALLY TOO M
0.00%:  SOMEDAY, THEY WILL EAT ALL O
0.00%:  TOMORROW IS THE DAY,
0.00%:  WE ALREADY SL
0.00%:  OTHERWISE WE TOTALLY LOSE A MA
0.00%:  THOSE ARE ALL MY SER
0.00%:  THEY ARE ALL TEAR
0.00%:  THAT IS SOME AL
0.00%:  WE ARE ALL ALREADY TA
0.00%:  OTHERWISE WE ALL TOTALLY DIES
0.00%:  LIES ARE S
0.00%:  WE REAL
0.00%:  THEY ARE STILL SELL
0.00%:  THOSE TEAMS ARE DRO
0.00%:  IT ALREADY SEEMS H
0.00%:  THEY ARE ALWAYS DES
0.00%:  I REALLY DOES
0.00%:  THE MED
0.00%:  OTHERWISE ALL AWARE
0.00%:  TEAMS ARE EASY TO H
0.00%:  WERE AL
0.01%:  WERE ALREADY SO
0.01%:  WERE ALREADY ALL
0.01%:  WERE ALREADY L
0.00%:  WERE ALREADY S
0.00%:  WERE ALREADY A
0.00%:  WERE ALREADY TO
0.00%:  WERE ALREADY T
0.02%:  WERE ALREADY TOTALLY S
0.00%:  WERE ALREADY LO
0.00%:  WERE ALREADY TOAST
0.00%:  WERE ALREADY AT
0.00%:  WERE ALREADY ST
0.00%:  WERE ALREADY SOME
0.00%:  WERE ALREADY TOTALLY TO
0.00%:  WERE ALREADY H
0.00%:  WE ARE TOTALLY ALSO
0.00%:  OTHERWISE, I SWEAR, SOME DAY ALL
0.00%:  THEY WILL START MO
0.00%:  OTHERWISE, WE ARE ALL TOTALLY, MAD S
0.00%:  SOMEDAY, ALL THAT WE
0.00%:  THAT WILL LEAD TO EARLY,
0.00%:  THEY LOST
0.00%:  THOSE ARE REALITY
0.00%:  SOME DAY WE SHALL ALL
0.00%:  THAT WORLD IS TOO A
0.00%:  THEY ARE SLOWLY
0.00%:  OTHERWISE WE ARE ALL TOTALLY ADAM
0.00%:  THE REAL DREAM
0.00%:  WE ARE MOSTLY ALL ST
0.00%:  WE ARE SO LA
0.00%:  THEY TOTALLY WILL RE
0.00%:  WE ARE ALL TOO SAD AL
0.00%:  THAT WILL DESTROY ALL AMO
0.00%:  MOSTLY THE
0.00%:  MOSTLY THEY ARE
0.00%:  THAT IS REALLY REALLY SAD T
0.00%:  THOSE WORDS ARE TOTALLY A M
0.00%:  TOTALLY AWESOME S
0.00%:  OTHERWISE WE ALL TOTALLY MESSED O
0.00%:  AS AL
0.01%:  AS ALWAYS, THE
0.01%:  AS ALWAYS, THAT
0.00%:  AS ALWAYS, I
0.00%:  AS ALWAYS, THE TR
0.00%:  AS ALWAYS, THE MO
0.00%:  AS ALWAYS THE
0.00%:  THAT IS A WAY TO LOSE READ
0.00%:  WE ARE SO TOTALLY LEAD
0.00%:  THEY TOTALLY ARE, AM
0.00%:  REALITY WAS ALREADY TOO MET
0.00%:  THAT IS SO WR
0.00%:  I ALREADY SORTA
0.00%:  THEY ARE ALL ALREADY LE
0.00%:  THAT IS A WAY TO D
0.00%:  THAT WAS ALREADY REALLY T
0.00%:  SOME DAY THEY WILL AL
0.00%:  SOME DAY THEY WILL SLA
0.00%:  THEY ARE TOO AWESOME AS
0.00%:  OTHERWISE, WE ARE ALL DA
0.00%:  IT DESTROYS THE W
0.00%:  WE ARE ALREADY A SHAM
0.00%:  THAT EASILY LEADS TO MA
0.00%:  ELSE, THE
0.00%:  HARD ST
0.00%:  THAT REALLY DIS
0.00%:  OTHERWISE I ALREADY TELL
0.00%:  WE ARE MORTALS TO
0.00%:  WE ALL ALREADY LOSE TO
0.00%:  WE ARE ALL SET TO D
0.00%:  OTHERWISE WE ARE ALL TOTALLY AS M
0.00%:  OTHERWISE WE MAY ALL DO
0.00%:  IT TOTALLY LOSE
0.00%:  IT TOTALLY M
0.00%:  OTHERWISE, WE ARE ALL TOO EASY
0.00%:  THEY ARE STILL ALL
0.00%:  WE SO D
0.00%:  OTHERWISE WE LOSE ALL DO
0.00%:  OTHERWISE WE ALL LOSE, YEA
0.00%:  SOMEHOW, L
0.00%:  THEY ARE MORE S
0.00%:  THAT IS SOME WOR
0.00%:  IT TOTALLY SLO
0.00%: , SAR
0.00%:  WE ARE ALL TOO LATE ALREADY, MY
0.00%:  WE ARE ALREADY AT ALL
0.00%:  IT WAS ALREADY A HOR
0.00%:  THAT REALLY DOES SAY,
0.00%:  THAT WAY, SOMEDAY, I
0.00%:  THEY REALLY ARE, SO
0.00%:  WE ARE ALREADY ALMOST TOO LATE, Y
0.00%:  WE TOTALLY DEL
0.00%:  THOSE ARE ALL REALLY DA
0.00%:  OTHERWISE, WE ARE ALL ALMO
0.00%:  OTHERWISE, WE ARE ALL A DO
0.00%:  I STARTED THE
0.00%:  THAT IS REALLY, REALLY DET
0.00%:  THERE IS ALREADY A STA
0.00%:  THAT IS SOME DY
0.00%:  THAT WAS ALREADY TOO LO
0.00%:  WE TOTALLY ALL READ
0.00%:  OTHERWISE WE ARE TOTALLY SAY
0.00%:  YEAH, WE
0.00%:  SOMEDAY, THAT WILL SER
0.00%:  WE ARE ALL MORTALS AT
0.00%:  WE ALL SAY THAT
0.00%:  THAT DA
0.00%:  AS ALWAYS, IT
0.00%:  I RELY SO
0.00%:  HERE WE
0.00%:  HERE WE ARE, ALL
0.00%:  HERE WE ALL
0.01%:  HERE WE ALL ARE, ST
0.00%:  HERE WE ALL ARE, DO
0.00%:  HERE WE ALL ARE, S
0.00%:  HERE WE ALL ARE, T
0.00%:  HERE WE ALL ARE, L
0.00%:  HERE WE ALL ARE, A
0.00%:  HERE WE ALL ARE, LO
0.00%:  HERE WE ARE, DO
0.00%:  HERE WE ALL ARE, ALL
0.00%:  HERE WE ARE ALL
0.00%:  THOSE TEAMS DO
0.00%:  LATER THE
0.00%:  THERE ARE TE
0.00%:  THERE ARE TEAMS W
0.00%:  OTHERWISE SOME DAY ALL WE
0.00%:  THOSE ARE REALLY SMALL D
0.00%:  I TOTALLY ALREADY RELEASE
0.00%:  THAT LEADS TO MAL
0.00%:  THAT LEADS TO MALAISE,
0.00%:  THERE ARE EASY S
0.00%: , YES, SOME D
0.00%: , YES, SOME DAY WE
0.00%: , YES, SOME DAY THE
0.00%:  WE ARE SO TOTALLY DR
0.00%:  OTHERWISE ALL WORD
0.00%:  WORSE,
0.00%:  THEY ARE ALL DR
0.00%:  THOSE AL
0.01%:  THOSE ALREADY ARE
0.00%:  THOSE ALREADY ARE SO
0.00%: , YES, THIS DO
0.00%:  WE ARE ALL, TOO
0.00%:  OTHERWISE, WERE ALL TOTALLY SO
0.00%:  I SWEAR TH
0.00%: , OTHERWISE, WE ARE TOTALLY E
0.00%:  I AM ALREADY TOTALLY HERE
0.00%:  WE ALL DEAL
0.00%:  THE STATE
0.00%:  THAT STORIES ARE
0.00%:  WE ARE ALL ALREADY LIT
0.00%:  WE ARE ALL SO ALREADY TOAST
0.00%:  OTHERWISE, AWESOME A
0.00%:  OTHERWISE, SOMEDAY, WE LO
0.00%:  AT THIS RATE, SOME DAY, ALL WE
0.00%:  REALITY HAS ALREADY STAL
0.00%:  MY SY
0.00%:  THEY ALL M
0.00%:  THEY ARE LESS LI
0.00%:  I AM ALSO SER
0.00%:  THAT REALLY LEADS TO SO M
0.00%:  IT LEADS TO TE
0.01%:  IT LEADS TO TEARS,
0.00%:  IT LEADS TO TEARS, MY
0.00%:  REALLY, WHAT ELSE DOES MY
0.00%:  LATTER
0.00%: , HELLO, I AM A
0.00%:  WE ARE ALREADY TOO LATE, S
0.00%:  I TOTALLY MADE THOSE S
0.00%:  THOSE ARE MY AR
0.00%:  OTHERWISE, WE ARE SO TOTALLY SA
0.00%:  OTHERWISE ALL MAY
0.00%:  SOME DAY A R
0.00%:  THAT WILL LEADER
0.00%:  THEY ALREADY ARE A L
0.00%:  OTHERWISE, YES, WE ARE AL
0.00%:  WE ARE ALSO R
0.00%:  ALL WE SAY TO
0.00%:  OTHERWISE WE ALL DIE AS ALL O
0.00%:  THAT REALLY DOES SAY TO
0.00%:  THAT REALLY DOES SAY TO ME
0.00%:  THE REAL WORLD IS TOO SO
0.00%:  WE ALL REALLY STARTED THIS
0.00%:  IT REALLY DOES A
0.00%: , AS ALWAYS, THE AL
0.00%:  WE ARE ALREADY SO TOTALLY SLAM
0.00%:  THAT WAS A REALLY SAD ME
0.00%:  OTHERWISE, YO,
0.00%:  IT ALREADY WAS SOME
0.00%:  AT THIS RATE SOME
0.01%:  AT THIS RATE SOMEDAY
0.00%:  AT THIS RATE SOMEDAY WE
0.00%:  I REALLY HATE DOO
0.00%:  YES, I D
0.00%:  THAT WAS A LE
0.00%:  THAT IS ALREADY WAY LE
0.00%:  THOSE ARE STILL MY
0.00%:  WE ARE ALL SO DEL
0.00%:  THAT WAS A SOL
0.00%:  WE ARE ALREADY ALMOST TOO LATE O
0.00%: , SORRY TO SAY, THAT MA
0.00%:  OTHERWISE WE ARE ALL, L
0.00%:  WE ARE ALL TOO SMART TO DIS
0.00%:  OTHERWISE ALL IS LOST, A
0.00%:  WHAT AM I DO
0.00%:  WE ARE ALL STILL HERE, D
0.00%:  THAT SL
0.00%:  WE ALREADY LOSE THIS
0.00%:  WE ALREADY LOSE THIS AR
0.00%:  THEY LEAD TO A
0.00%:  SOME T
0.00%:  THAT REALLY WILL DOO
0.00%:  THIS WAY, SO
0.00%:  THIS WAY, SOME D
0.00%:  ALREADY WH
0.00%:  YES, THAT WAS A REAL DO
0.00%:  OTHERWISE WE ALL TOTALLY MESS O
0.00%:  IT REALLY, REALLY TH
0.00%:  WE ARE ALREADY SO LOST A
0.00%:  OTHERWISE WE ARE ALL SO MEAT
0.00%:  OTHERWISE, ALL WE ARE IS SOME
0.00%:  OTHERWISE, ALL TRA
0.00%:  OTHERWISE IT SE
0.00%:  WE ARE SO TOTALLY SMART,
0.00%:  THAT REALLY SELLS DO
0.00%:  WE ALREADY TOTALLY TH
0.00%:  THOSE ARE ALL WAYS TO TOR
0.00%:  THAT READS A
0.00%:  WE ARE ALL MAL
0.00%:  OTHERWISE ALL WE DO IS LO
0.00%:  THEY ARE AT
0.00%:  THAT IS SOME REALLY DEL
0.00%:  THAT SEEMS AL
0.00%:  WE ALREADY LOST AT S
0.00%:  OTHERWISE, WE ARE DEL
0.00%:  THEY ARE ALREADY TOO MES
0.00%:  WE ARE ALL ADOR
0.00%:  OTHERWISE I MAY AS WELL SAY TO E
0.00%:  THERE WAS ALREADY A TOTALLY SOL
0.00%:  THEY ARE ALLOWED TO MA
0.00%:  THEY ARE ALL STILL A
0.00%:  ALL THAT LEADS TO IS RE
0.00%:  SOME WILL S
0.00%:  SOME WILL SAY,
0.00%:  OTHERWISE, WE ARE ALL DOOM,
0.00%:  THAT IS ALREADY A SEL
0.00%:  THAT WAS A REALLY MES
0.00%:  OTHERWISE WE ALL OLD
0.00%:  OTHERWISE MY ST
0.00%:  OTHERWISE MY STORY
0.00%:  I REALLY, REALLY, DO W
0.00%:  WE ARE ALREADY ALMOST TOO LATE S
0.00%:  WE ARE ALL ORD
0.00%:  THIS ALREADY TOTALLY WOR
0.00%:  OTHERWISE WE ALL TOTALLY DIE, YO
0.00%:  THE STORY DO
0.00%:  WE ARE ALL ALREADY SO HO
0.00%:  WE ARE ALL ALREADY MOSTLY T
0.00%:  THAT WILL STAR
0.00%:  WE ALREADY TOTALLY ARE, TH
0.00%:  THEY ARE ALL SO AWESOME TO
0.00%:  I REALLY REALLY M
0.00%:  OTHERWISE, WAL
0.00%: , WORD
0.00%:  LAST TIME E
0.00%:  WE ALL SOME
0.00%:  I ALREADY WAS A
0.00%:  OTHERWISE WE ARE ALL SO TOAST, O
0.00%:  REALITY HAS ALREADY TO
0.00%:  THEY ARE SO SL
0.00%:  THAT IS WAY MORE DEL
0.00%:  ALREADY WE ARE ALL TOO M
0.00%:  THEY WILL LEAD A
0.00%:  THERE IS ALWAYS A RE
0.00%:  IT TOTALLY REALLY DOES R
0.00%:  WE ARE TOTALLY TOO
0.00%:  SOME DAY, ALL H
0.00%:  SOME DAY, ALL HELL IS
0.00%:  WE ARE ALL REALLY SE
0.00%:  WE ARE ALL SO START
0.00%:  WE ARE ALL SO STARTLED
0.00%:  OTHERWISE, ALL IS LOST, A
0.00%:  IT ALREADY WAS A
0.00%:  THAT LEADS TO A REALLY,
0.00%:  OTHERWISE I LOSE ALL MY STAT
0.00%:  OTHERWISE WE ARE ALL TOAST YEA
0.00%:  SOME DAYS LATER I W
0.00%:  THAT AWESOME, R
0.00%:  OTHERWISE, WE ARE TOTALLY SLAM
0.00%:  THEY TOTALLY AL
0.00%:  THERE ARE ALSO A
0.00%:  YEARS LATER, THEY M
0.00%:  THAT IS REALLY, REALLY SOME WE
0.00%:  WE ARE ALL SO LOST THAT
0.00%:  THEY ARE STILL REALLY SM
0.00%:  WE ARE ALREADY ALL LOST TO
0.00%:  WE ALL ALREADY LOST SOME
0.00%:  THOSE TEAMS ARE TO
0.00%:  SOME DAY, WITH
0.00%:  WE ARE TOTALLY LITER
0.00%:  OTHERWISE WE TOTALLY MESSED O
0.00%:  THOSE ARE ALL MY OR
0.00%:  HOW L
0.00%:  IT ALREADY HAS ME T
0.00%:  OTHERWISE WE ARE ALL TOTALLY MIS
0.00%:  OTHERWISE WE ARE ALL TOTALLY MISSED
0.00%:  WE ARE ALREADY TOOT
0.00%:  WE REALLY M
0.00%:  WE ARE ADOR
0.00%:  WE ARE ALL MAD AT
0.00%:  THOSE ARE RAD
0.00%:  THAT WILL ERASE ALL TR
0.00%:  YEARS LATER SOMEDAY
0.00%: , OTHERWISE, WE ALL DIE A
0.00%:  THEY REALLY WILL ST
0.00%:  WE ALL SEEM TO LI
0.00%:  LAST YEAR WAS AL
0.03%:  LAST YEAR WAS ALREADY TO
0.02%:  LAST YEAR WAS ALREADY TOO H
0.01%:  LAST YEAR WAS ALREADY TOO M
0.01%:  LAST YEAR WAS ALREADY H
0.00%:  LAST YEAR WAS ALREADY THE
0.00%:  LAST YEAR WAS ALREADY TOO T
0.00%:  LAST YEAR WAS ALREADY T
0.00%:  LAST YEAR WAS ALREADY THE MO
0.00%:  THOSE ARE MY SALARY,
0.00%:  THAT IS REALLY REAL, MY
0.00%:  THAT WILL LEAD TO EARLY A
0.00%:  WE ALL TOTALLY DO THIS
0.00%:  THAT LEADS ME TO A
0.00%:  WE ARE ALL ALREADY LOST TO THIS
0.00%:  TODAY WAS SO
0.00%:  OTHERWISE MY LO
0.00%:  WE ARE ALL TOTALLY 
0.00%:  OTHERWISE, WE ARE ALL TOTALLY MAS
0.00%:  THOSE ARE ALL MY WORST D
0.00%:  OTHERWISE SOMEDAY WE ALL ST
0.00%:  OTHERWISE SOMEDAY WE ALL STAR
0.00%:  OTHERWISE I ALREADY LOSE MY
0.00%:  WHAT DOES S
0.00%:  WHAT DOES SAY
0.00%:  HOW DOES SO
0.00%:  OTHERWISE, WE ALL LOSE S
0.00%:  THEY ARE SO OLD WE ARE
0.00%:  THEY ARE SO OLD WE ARE ALL
0.00%:  WE ARE ALREADY A LITTLE TOO SO
0.00%: , YES, THAT WAS A REAL T
0.00%:  MY WHOLE D
0.00%:  THAT IS REALLY REALLY EMOT
0.00%:  WE ARE ALL ALREADY SHIT
0.00%:  WE ARE SO ALREADY THAT
0.00%: , OTHERWISE, I WAS
0.00%:  THEY ALREADY ARE ST
0.00%:  I AM REL
0.00%:  I ALREADY ATE SO
0.00%:  TEAR
0.00%:  WE ALL ADM
0.00%:  WE ARE ALREADY, THE
0.00%:  WE ARE DEE
0.00%:  WE TOTALLY SOLD SO M
0.00%:  THEY REALLY AL
0.00%:  I HAD TO TELL A SOME
0.00%:  THE DAY MY
0.00%:  THEY ARE STILL REALLY S
0.00%:  THEY ARE TOTALLY O
0.00%:  THEY ARE TOTALLY OLD
0.00%:  ALL THOSE TEAMS ARE RE
0.00%:  ALL THOSE TEAMS ARE REALLY DO
0.00%:  TEAMS ARE EASY TO OR
0.00%:  I ALWAYS TH
0.00%:  TODAY WE ARE THE MA
0.00%:  TODAY IS AS
0.00%:  WE ARE STILL AT
0.00%:  WE ALL ALREADY LOSE SO
0.00%:  THEY ARE EASY TO MA
0.01%:  THEY ARE EASY TO MASTER,
0.00%:  THOSE REALLY ARE SAD
0.00%:  OTHERWISE WE ARE ALL TOO EASILY LO
0.00%:  OTHERWISE I STARTED A
0.00%:  THAT IS A REALLY AWESOME RO
0.00%: , AS I SAY, WE ARE ALL T
0.00%:  OTHERWISE I AM TOTALLY SO
0.00%:  WE ALREADY TOTALLY,
0.00%:  OTHERWISE AT LEAST SOMEDAY,
0.00%:  OTHERWISE WE ALL LOSE MO
0.00%:  ELSE, HO
0.00%:  ELSE, HOW ARE
0.00%:  THAT READS REALLY WELL AS T
0.00%:  I ALMOST SA
0.00%:  REALITY WAS ALREADY ALMOST E
0.00%:  OTHERWISE, STEAM
0.00%:  THAT REALLY LEADS TO MY
0.00%:  TEAMS ARE EASIER TH
0.00%:  WHAT DOES IT M
0.00%:  WE TOTALLY DO ALL THE
0.00%:  THAT REALLY REALLY E
0.00%:  OTHERWISE I ALREADY AM
0.00%:  THOSE ARE ALREADY ALL O
0.00%:  I ALREADY WORE THE
0.00%:  THAT WAS ALREADY MY STR
0.00%:  THOSE WAY
0.00%:  THOSE WAYS ARE
0.00%:  THOSE WAYS LEAD TO A
0.00%:  I AM SE
0.00%:  ELSE WE LO
0.01%:  ELSE WE LOSE ALL
0.00%:  ELSE WE LOSE ALL O
0.00%:  WE ARE ALREADY ALMOST TOO EASY
0.00%:  ALL THOSE A
0.00%:  WE ARE ALREADY TO THE
0.00%:  THAT ALL SEEMS REALLY,
0.00%:  WE ALREADY LOST TO A M
0.00%:  ALL THOSE TEAMS ARE REALLY T
0.00%:  OTHERWISE, WE MAY ALL DIE,
0.00%:  THERE ARE SOME LO
0.00%:  THAT DESTROYS MY AL
0.00%:  WE ARE ALL LOST, LOST TO
0.00%:  WE ARE ALL SMALL, D
0.00%:  LAST YEAR WE ALL SA
0.00%:  WE ARE ALL TOO LATE,
0.00%:  THOSE WAYS LEAD TO T
0.00%: , I REALL
0.00%:  IT TOTALLY REALLY MA
0.00%:  WE ARE ALL TOTALLY READY TO H
0.00%:  WE ARE ALL REALLY YO
0.00%:  THEY ARE ALSO ALLOWED TO E
0.00%: , HELLO, WE ARE ALREADY LO
0.00%:  OTHERS ALREADY LO
0.00%: , YO, I
0.00%:  WE ARE ALL TOO SMALL TO DIE R
0.00%:  WE TOTALLY ALREADY LOSE A
0.00%:  THAT WILL DESTROY SOL
0.00%:  ALL THAT LEADS TO IS MORE RE
