YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
100.00%: 
21.09%: UN
19.94%:  YOU
0.00%:  YOU EXPECT TO DIE AND NE
0.00%: ON WHEN YOU ARE A REAL T
0.00%:  IN OTHER WORDS SPE
0.00%:  YOUR PLAN IS TO PAIN
0.00%:  NOW YOU ARE THE SENSE
0.00%:  SAID DINOSAUR IN
0.00%:  EXPECTATIONS ARE SADLY
0.00%:  YOU ARE TRAPPED INSIDE A LIFE S
0.00%:  WHAT DO YOU SEE IN F
0.00%:  YOUR ONE WISHES ARE
0.00%:  I HAS
0.00%:  YOU ARE AN ENTIRE P
0.00%:  YOU ARE EITHER IN
0.00%:  WHAT ARE YOU SO DARN S
0.00%:  EXPECTATIONS ARE LOW AND YOU RE
0.00%:  ARE WE ALREADY SEN
0.00%:  IF YOU ARE OLDER THEN I AND
0.00%:  WHAT PROFESSION ARE YOU AID
0.00%:  YOUR EXPECTATIONS ARE NOW S
0.00%:  YOU ARE OLDER WITH AN
0.00%:  IF E
0.00%:  SOOT
0.00%:  YOUR EXPECTATIONS FOR A S
0.00%:  YOUR PARENTS DID IN F
0.00%:  IF YOU ARE OLDER AND HAPPINESS IS EXPECT
0.00%:  YOU DONT P
0.00%:  YOU ARE ONE OF THOSE APPLES
0.00%:  WHAT IS YOUR SPAR
0.00%:  NOW YOU ARE DREAD
0.00%:  HAPPINESS L
0.00%:  THEN YOU ARE A DEPRE
0.00%:  WE ARE FRIENDS AND AL
0.00%:  SAYS THE DINOSAUR ON A PRE
0.00%:  I SHOULD AR
0.00%:  THE PERSON YOU ARE SPE
0.00%:  THE WORLD ENDS?
0.00%:  THERE ARE NO PAINFUL S
0.00%:  INSTEAD YOU WISH FOR A L
0.00%:  RARELY T
0.00%:  WHAT IF ONE DAY I DROP
0.00%:  YOU DID LEARN PART
0.00%:  YOU DID LEARN PART OF WH
0.00%:  YOU ARE TRAPPED IN A NI
0.00%:  SOUND THE PRAISE OF ONE
0.00%:  YEARS DOWN THE ROAD LIFE AS
0.00%:  IT APPEARS YOU EN
0.00%:  IT APPEARS YOU ENDED
0.00%:  YOU ARE AN H
0.01%:  YOU ARE AN HONEST PER
0.00%:  NEITHER YOU NOR I WO
0.00%:  YOU ARE A LESSON IN OPTI
0.00%:  I SEE YOU ARE NOT ONE FOR
0.00%:  IN THE END YOU ARE DI
0.00%:  HAPPINESS IS WEAR
0.00%:  THEN YOU ARE LESS A
0.00%:  PROFANEL
0.00%:  DID ANY OF THOSE PLANS
0.00%:  IF YOU DO ST
0.00%:  DO YOU SEE? THERE IS NO PRI
0.00%:  SAID THE DINOSAURS OF ANY
0.00%:  PREPARE TO DIE A FAILED S
0.00%:  YOUR IDEA OF HAPPINESS NOW IS T
0.00%:  THE ONLY REASON WE ARE D
0.00%:  UPON REAL
0.00%:  EXPECTATIONS ARE RUN A
0.00%:  WE ARE ENTIRELY OF OP
0.01%:  WE ARE ENTIRELY OF OPPOS
0.00%:  YOU PLAN TO DIE R
0.00%:  WE DRAN
0.00%:  YOU SAID FOR A
0.00%:  YOUR IDEA OF HAPPINESS IS TO RA
0.00%:  WHEN YOU ARE OLDER AS AN O
0.00%:  SAYS THE DINOSAUR ON LE
0.00%: ON YOU ARE OLDER AND I ST
0.00%:  WE ARE LEAD
0.00%:  FAR THIS IS ONE DAY IN
0.00%:  YOU LEARNED NEITHER A
0.00%:  WE SHARE A F
0.00%:  ARE WE TO EXPECT A
0.00%:  AS AN OLDER PERSON WHO T
0.00%:  FIRST YOU ARE PLAN
0.00%:  WHAT IS YOUR PROFESSION? DO PE
0.00%:  ONLY ONE OF US IS EXPECTED TO DISE
0.00%: ON I WONDER IF YOU ARE
0.00%:  I SEE YOU ARE NOW INTER
0.00%:  THERE WAS NO REASON YOU SPO
0.00%:  WE ALREADY ARE F
0.00%:  WE N
0.01%:  WE NEEDED A
0.00%:  WE NEEDED THIS
0.00%:  DID YOU NOT P
0.00%:  YOU ARE THIS P
0.00%:  EXPECTATIONS ARE FLIPPED AND RE
0.00%:  THE ONLY REASON WE ARE SUP
0.00%:  FAR THE LON
0.00%:  THE DINOSAURS INSPI
0.01%:  THE DINOSAURS INSPIRE
0.00%:  YOU DO NOT H
0.00%:  YOU DO NOT HOLD
0.00%:  IT APPEARS ONLY ONE OF US EXPECTED
0.00%:  SAID DINOSAURS WHO T
0.00%:  DINOSAURS ARE THE ONLY AS
0.00%:  YOUR LAST WISH IS FOR E
0.00%:  YOU ARE LESS OF AN ENT
0.00%:  YOU ARE NOW OLDER THAN I EXPECTED? I
0.00%:  WHAT YOU DO IS L
0.00%:  YOU ARE LOST FOR
0.00%:  SAID THE ONLY DINOSAUR OF W
0.00%:  WHAT IF YOU ARE ADD
0.01%:  WHAT IF YOU ARE ADDRESS
0.00%:  YOU SAID AND I RES
0.00%:  WHAT IF YOU ARE AN OLDER PEDE
0.00%:  WHILE YOU ARE AN E
0.00%:  WHAT ARE YOU? ONE D
0.00%:  HOW DID YOU LEARN TO PER
0.00%:  DO YOU PLAN ON W
0.00%:  DEPRESSION IS ALREADY A TH
0.00%:  WHOSE LIFE ARE YOU PRO
0.00%:  HAPPINESS FOR YOU I
0.00%:  LATER WHEN YOU DIE AND ARE
0.00%:  WHAT IF YOU ARE A SORE
0.00%:  WHAT DID YOU PA
0.00%:  SOON WE ARE ALREADY SET
0.00%:  YOUR SENSE OF SH
0.00%:  DEPRESSION HAS ALREADY F
0.00%:  HAPPILY WAS
0.00%:  WE ARE NEARLY DO
0.00%:  YOU WANT A SO
0.00%:  YOU PERSONIFIED A
0.00%:  SAYS THE OLDER DINOSAUR WON
0.00%:  FAR THE ONLY DINOSAURS E
0.00%:  WHAT IF YOU ARE AN OLDER POSS
0.00%:  WHAT ARE DINOSAURS NE
0.00%:  PEOPLE STO
0.00%:  YOUR PLAN FOR WHEN I
0.00%:  YOU ARE DONE NOW? ARE
0.00%:  YOU LEARNED A DI
0.00%:  YOUR EXPECTATION IS FOR A
0.00%:  YOU ARE DONE WITH LIFE SO SO
0.00%: ON THE SADNESS OF YOUR E
0.00%:  YOUR PLAN IS TO DIE AND WE ARE
0.00%:  THE DES
0.01%:  THE DESIRE FOR S
0.01%:  THE DESIRE FOR A
0.00%:  THE DESIRE FOR SEL
0.00%:  THE WORLD ENDS ON
0.00%:  WHAT IF YOU ARE OLDER AND NO S
0.00%:  YOU ARE AN OLD PERSON WITH A SPE
0.00%:  THOSE ARE ONE DAYS FOR
0.00%:  IS YOUR PLAN TO E
0.00%:  IF YOU ARE STAR
0.00%:  YOU HAD F
0.00%:  ONLY A DINOSAUR WISHED
0.00%:  ONLY A DINOSAUR WISHED FOR
0.00%:  SAID THE DINOSAUR PEOPLE 
0.00%:  YOU OPINION H
0.00%:  IT APPEARS OUR DAYS OF D
0.00%:  THE LESSON AP
0.00%:  DID YOU STOP EN
0.00%:  WHAT DOES YOUR PARAD
0.00%:  YOU ARE HAPPIEST NOW AND I
0.00%: ON WE ARE OLDER YOU
0.00%:  YOU ARE NOWHERE IN
0.00%:  IF YOU AND I ARE E
0.00%:  YOUR INSPIRATION IS A D
0.00%:  FRIENDSHIP WO
0.01%:  FRIENDSHIP WOULD NOT
0.00%: ON OLDER DINOSAUR F
0.00%:  YOUR PLAN IS TO DIE AS A HERO
0.00%: ON OLD PE
0.00%:  WHAT LIFE ARE YOU PRE
0.00%:  EXPECTATIONS ARE OPPOSED IN
0.00%:  ONLY THE W
0.00%:  ONLY THE WORD
0.00%:  YOU ARE EXPECTED TO RE
0.00%:  DID I NE
0.00%:  YOU ARE AN ELDER WITH ONE
0.00%:  WHAT IS ONE OF YOUR SE
0.00%:  THERE IS NO DEAL
0.00%:  I WONDER IF YOU REAL
0.00%:  IT APPEARS NO ONE HAS LE
0.00%:  YOU ARE THE PROFESSION I D
0.00%:  PERHAPS YOUR EXPECTATIONS OF D
0.00%:  THE LESSON IS FOR ONE PER
0.00%:  ONLY ONE OF US HAS ORDER
0.00%:  ONLY ONE OF US HAS ORDERED A
0.00%:  YOU PLAN TO DIE D
0.00%:  I WOULD SET
0.00%:  YOU ARE SO ST
0.00%:  NOW YOU ARE FREE TO P
0.00%:  THERE IS A PROFESSION AND I
0.00%:  IN YOUR FANT
0.01%:  IN YOUR FANTASIES
0.00%:  WHERE DOES YOUR P
0.00%:  YOUR ONE WISH IS FOR A L
0.00%:  YOU ARE AN OPPOSITE SENSE
0.00%:  YOU ARE LESSER THAN I NO
0.00%:  YOU ARE A FRI
0.01%:  YOU ARE A FRIEND TO
0.00%:  YOUR IDEA IS TO DEL
0.00%:  YOU SAID WHILE I STRO
0.00%:  PROFOUNDLY WISE AND PRO
0.00%:  STORIES ARE LIES AND
0.00%:  STORIES ARE LIES AND YOU
0.00%:  WE ARE SUPPOSED TO DIE LO
0.00%:  YOU ARE A DEPRESSED H
0.00%:  I SUPPOSE THE ONLY AD
0.00%:  SAYS THE DINOSAUR REIN
0.00%:  AS AN OLDER PERSON I HOPE YOU SE
0.00%:  EXPECTATIONS AND H
0.00%:  ONLY ONE OF US HAS TO DIE A RES
0.00%:  YOUR HEADLINES ARE NOT
0.00%: ON YOUR PAST AND F
0.00%:  WHAT YOU AL
0.00%: ON THIS IS YOUR
0.00%:  YOU WANT A SP
0.00%:  FOR NOW YOU ARE HAPPIEST L
0.00%:  THIS WOULD PRO
0.00%:  THERE WAS ALREADY ONE D
0.00%:  YOUR WISHES ARE STO
0.00%:  I UNDERSTAND PER
0.00%:  NOW IT IS YOUR PRO
0.00%:  YOU ARE ONE OLDER NOW TH
0.00%:  THERE IS NO DOWNSIDE FOR US E
0.00%:  YOU STAND ON A P
0.00%:  YOU STAND ON A PILE
0.01%:  YOU STAND ON A PILE OF DE
0.00%:  YOU WHISPER AND
0.00%:  YOU ARE ONE WHO DO
0.00%:  YOU ARE ONE WHO DOESN
0.00%:  NOW ARE YOU FINISHED STORIES?
0.00%:  THE OLDER ONE OF US IS IN
0.00%: ON ELDER DINOSAURS OF
0.00%:  WHAT ARE YOUR DEAL
0.00%:  IF YOU ARE AN OLDER A
0.00%:  YOU ARE NOW SA
0.00%:  YOU ARE NOW SAFE
0.02%:  YOU ARE NOW SAFE IN THE ASS
0.00%:  I SEE YOU ARE TRAPPED IN A D
0.00%:  STOP WHEN YOU ARE ARO
0.00%:  YOU WEE
0.00%:  PREPARE TO DIE AWAY
0.00%:  YOU ARE PLEASED WITH E
0.00%:  PERHAPS L
0.01%:  PERHAPS LIFE IS NOT SO
0.00%:  PERHAPS LIFE IS NOT AS
0.00%:  PERHAPS LIFE IS NOT SO DI
0.00%:  PERHAPS LIFE IS NOT A
0.00%:  YOU DID LISTEN WHEN SO
0.00%:  YOU LEARNED SE
0.00%:  DINOSAURS WERE NAT
0.00%:  WHERE DID YOU LEARN A F
0.00%:  FAR YOU ARE ON THE SIDE
0.00%:  DO YOU WANT A LAR
0.00%:  YOU WON D
0.00%:  DID YOU PART
0.00%:  WHEN YOU ARE OLDER IT IS ON
0.00%:  SLEEP ON THE
0.00%:  PREPARE TO SEE A
0.00%:  PERHAPS INSTEAD OF YOUR
0.00%:  YOUR IDEA OF HAPPINESS IS LEN
0.00%: ON THE ELDERS OF O
0.00%: ON THE ELDERS OF OUR PE
0.00%: ON THE ELDERS OF OUR SPE
0.00%:  YOU ARE WRITE
0.00%:  YOUR EXPECTATIONS ARE NOW DE
0.00%:  NOW YOU ARE ELDER AND IT
0.00%:  THERE IS NO FOR
0.00%:  DESPERATELY WHIS
0.00%:  YOU ARE NOT INSPIRED?
0.00%:  WHAT ARE YOUR DEL
0.00%:  YOU ARE NOW A DEPRE
0.01%:  YOU ARE NOW A DEPRESSED O
0.01%:  YOU ARE NOW A DEPRESSED S
0.01%:  YOU ARE NOW A DEPRESSION
0.01%:  YOU ARE NOW A DEPRESSION SPE
0.00%:  WE SHOULD STAY FRIENDS O
0.00%:  SAYS THE OLDER PERSON I NO
0.00%:  EITHER WAY ONE OF US IS P
0.00%:  YOU AND I ARE OF ONE
0.00%:  THE DINOSAUR PROFESSION AL
0.00%:  THERE ARE SA
0.00%:  YOU ARE LESS EXPECTATIONS AND I W
0.00%:  APPARENTLY ONE OF US IS A S
0.00%:  YOU ARE NOW OLDER? AND
0.00%:  YOU ARE AN OLD ONE
0.00%:  SAY THE DINOSAUR LE
0.00%:  WHAT IF I DO? YOUR
0.00%:  I SUPPOSE THERE IS A WAY OF
0.00%:  YOU ARE LESS A S
0.00%:  YOU PLAN TO EN
0.00%:  WHAT ARE YOU OLDER AND IN
0.00%:  WHAT YOUR FRIENDS AND I S
0.00%:  DO YOU SEE? THIS IS A
0.00%: ON SOON E
0.00%:  WE ARE ALREADY NOT SPE
0.00%:  YOU WANTED AND
0.00%:  THE DINOSAURS SAY AND
0.00%:  WE NO
0.00%:  YOU WHISTLE?
0.00%:  HOW DOES YOUR SISTER
0.00%:  WHAT IF YOU DO L
0.00%:  IT APPEARS ONE OF US IS A
0.00%:  SAYS DINOSAUR TE
0.00%:  WE LEARN SO
0.00%:  YOUR OPTIONS FOR AD
0.00%:  WHAT ARE YOUR PLANS IF D
0.00%:  OLDER IS WHEN YOU ARE T
0.00%:  DINOSAURS WERE A LIT
0.00%:  YOUR IDEA OF HAPPINESS IS TO LAR
0.00%:  THESE ARE REAL
0.00%:  THERE IS A WAY FOR E
0.00%:  NEITHER OF OUR PLANS IS S
0.00%:  THIS IS YOUR FINAL WORD? A
0.00%:  WE ARE SAIL
0.00%:  NEITHER OF US IS NE
0.01%:  NEITHER OF US IS NEARLY AS P
0.01%:  NEITHER OF US IS NEARLY AS W
0.01%:  NEITHER OF US IS NEARLY AS A
0.00%:  NEITHER OF US IS NEARLY AS AD
0.00%:  NEITHER OF US IS NEARLY AS POP
0.00%:  DO YOU EXPECT TO DIE WHEN
0.00%:  ARE YOU A REALIST?
0.00%:  IN OTHER WORDS SOON E
0.00%:  NOW I NEED YOUR
0.00%:  WHAT IS YOUR PLAN IF DO
0.00%:  HAPPY S
0.00%:  THE OLDER PERSON WINS?
0.00%:  THE OLDER DINOSAUR SAYS NO
0.00%:  YOU LEARNED THESE PRO
0.00%:  YOU ARE NOW A T
0.00%: ON THE PLAY
0.00%:  SLEEP IN
0.01%:  SLEEP IN TODAY AND
0.00%:  YOU ARE THE SAD ONE NOW?
0.00%:  WHAT DO YOU FEEL ARE SO
0.00%:  YOU ARE ONE OF THOSE NEW A
0.00%:  PREPARE TO DIE UNS
0.00%:  THE OLD DINOSAUR ON
0.00%:  WHAT IF YOU ARE A ROLE
0.00%:  YOU REPRESENT OP
0.00%:  YOU ARE THE OLDER NOW?
0.00%:  ONLY EITHER ONE OF US WIS
0.00%:  YOU WANT PER
0.00%:  YOU WANT PERSON
0.00%:  YOU WANT PERSONAL S
0.00%:  YOU WANT PERSONAL F
0.00%:  YOU DID HAPP
0.00%:  YOU DID HAPPEN TO F
0.00%:  YOU DID HAPPEN TO S
0.00%:  NOW I SE
0.00%:  NOW I SEE YOU
0.00%:  NOW I SEE YOUR
0.00%:  YOU AND I ARE OPPOSITES AND I
0.00%:  YOU DO WANT A PROFESSION DES
0.00%:  YOUR ONE WISH IS ST
0.00%:  ONLY ONE OF US HAD S
0.00%:  WHEN I DIE AND YOU ARE AT
0.00%:  DESPITE YOUR WOR
0.00%:  THE ONE DAY IN
0.00%:  YOU LIE DOWN AND R
0.00%:  WHAT ARE DINOSAURS O
0.00%:  I SUPPOSE I DID
0.00%:  YOU ARE WISE FOR
0.00%:  APPARENTLY DINOSAURS EXPECTED
0.00%:  YOU ARE DONE WITH PRAN
0.00%:  DEPRESSION IS R
0.00%:  IF ANYONE WAS
0.00%:  NOW YOU ARE OLDER? D
0.00%:  YOUR INSPIRATION IS A S
0.00%:  YOU ARE TORN
0.00%:  WHEN YOU ARE OLDER IF IT IS PO
0.00%:  YOU NEED TO DIE
0.00%:  APPARENTLY OUR IDEAS OF HE
0.00%:  WHAT IS YOUR PLAN A?
0.00%:  THOSE WERE SEL
0.00%:  YOU ARE A LIFE WAST
0.00%:  INSTEAD OF ONE DAY I WISH
0.00%:  WHEN YOU STOP PRO
0.00%:  PERHAPS ONLY ONE OF US S
0.00%:  THOSE ARE YOUR IDEALS? AS
0.00%:  YOU ARE A FAILED PERSON NO
0.00%:  YOU SEE? THERE IS NO AD
0.00%:  NEITHER YOU NOR I D
0.00%:  YOU DO NOT AN
0.00%:  I WAS SUPPOSED TO REFER
0.00%:  FAR NO ONE HAS YET DE
0.00%:  IF YOU ARE INDEED THE S
0.00%:  THOSE ARE OUR FINAL PO
0.00%:  SAD AND YET SO FUN
0.00%:  YOU EITHER L
0.00%:  FAR NO ONE HAS P
0.00%:  IT DOES APPEAR YOU ARE INDE
0.00%:  NEITHER ONE OF US SAY
0.00%:  THROW A
0.00%:  THROW A PAR
0.00%:  OLDER IS WHERE
0.00%:  THEN YOU DIE AS AN OLD S
0.00%:  YOUR PLAN IS TO DIE RO
0.00%: ON YOU ARE AWARE
0.00%:  THIS IS YOUR FINAL WORD? S
0.00%:  DINOSAURS WERE THE ONLY PE
0.00%:  ONLY ONE OF US IS EXPECTED TO DIE A HE
0.00%:  I REPRESENTED YOU IN A
0.00%:  THOSE PLANES YOU
0.00%:  WHOSE PARENTS DID YOU SLEEP IN
0.00%:  WORDS ARE POINTLESS AND H
0.00%:  EXPECTATIONS AND WISHES OF
0.00%:  YOUR EXPECTATION OF HAPPINESS IS IR
0.00%:  YOU SAID EARLIER W
0.00%:  YOU ARE AN ENDLESS P
0.00%:  THERE ARE WE
0.00%:  HOW DO YOU EXPECT TO SPEND A
0.00%:  HOW DO YOU EXPECT TO SPEND A LIFE
0.00%:  YOUR RESPONSE IS TO LIE AND
0.00%:  ONLY ONE OF US HAS TO DIE WE
0.00%:  YOU SAID EARLIER AND SO WE
0.00%:  THOSE ARE YOUR IDEALS OF SEN
0.00%:  NOW EITHER ONE OF US IS P
0.00%:  DESPITE YOUR ELDERS
0.00%:  NEAR AND YET SO FARE
0.00%:  THE DINOSAURS ALWAYS END
0.00%:  YOU SEE THE ON
0.00%:  YOU ARE A FOOL WHOSE
0.00%:  WHAT IF YOU ARE OLDER? I EXPECT S
0.00%:  I SUPPOSE WE ARE INTER
0.00%:  SAID DINOSAURS WHO LITER
0.00%:  DINOSAURS DO RE
0.00%:  THERE ARE NO SAFE SP
0.00%:  IF YOU WERE STRAND
0.00%:  WAS YOUR PARENT?
0.00%:  FEW AND
0.00%:  YOU DID LEARN AN A
0.00%:  THOSE ARE YOUR OPINIONS? LIF
0.00%:  THOSE ARE YOUR OPINIONS? LIFE IS A
0.00%:  THE ONLY REDE
0.00%:  YOUR PROFESSION IS NOW THE
0.00%:  YOUR EXPECTATIONS ARE NO DI
0.00%:  SAID DINOSAUR THE S
0.00%:  WHERE DO YOU STAND AS A
0.00%:  OLD DINOSAURS ARE EAS
0.00%:  IT APPEARS ONLY ONE OF US WAS RE
0.00%:  YOU ARE A PERSON WHO IS SAT
0.00%:  I SEE YOU H
0.00%:  YOU SAID AND THEN I
0.00%:  THE REAL REASON YOU SA
0.00%:  THE DAYS
0.00%:  YOU ARE A SATISFIED PERSON WHO DEN
0.00%:  OLD DINOSAURS WH
0.01%:  OLD DINOSAURS WHISPER IN
0.01%:  OLD DINOSAURS WHISPER TO E
0.01%:  OLD DINOSAURS WHISPER TO ONE
0.00%:  OLD DINOSAURS WHISPER TO YO
0.00%:  SAID THE DINOSAURS ON PRI
0.00%:  SERIOUSLY THERE IS AN
0.00%:  YOU ARE OLDER THAN I EXPECTED? ONE
0.00%:  WHAT? YOUR LIFE IS PRO
0.00%:  THERE IS NO LIF
0.00%:  YOUR PLAN IS TO PISS E
0.00%:  YOU ARE OLDER AND PASS
0.00%:  SAD THERE IS NO WAY OF
0.00%:  YOU ARE A DISEASE OF
0.00%:  YOUR HAPPINESS IN LIFE IS RO
0.00%:  FAR YOU ARE AS
0.00%:  AS SOON AS YOU ARE DONE WITH E
0.00%: ON YOU ARE EXPECTED TO LEA
0.00%:  YOU SAID EARLIER WITH NO
0.00%:  WE ARE ALREADY TOD
0.00%:  YOUR EXPECTATIONS ARE SHAL
0.00%:  THOSE ARE YOUR FALSE D
0.00%:  WHAT PROFESSIONS DO YOU NEED?
0.00%:  WE ARE ALREADY EXPECTED
0.00%:  YOU ARE A FIRED
0.00%:  SAY WE ARE PAST
0.00%:  WHAT IF YOU SAID SO
0.00%:  YOU NEED TO LEARN PROFE
0.00%:  YOUR WISH IS FOR OLD T
0.00%:  NOW YOU ARE TOO L
0.00%:  WORST
0.00%:  WE SHOULD PREPARE TO DIE AS
0.00%:  IT APPEARS OLDER YOU WON
0.00%:  YOUR EXPECTATIONS FOR HOW L
0.00%:  PEOPLE DID NOT
0.00%:  YOUR HAPPINESS RELIES ON FO
0.00%:  YOU ARE HAPPINESS AS
0.00%:  A W
0.00%:  WHY DOES IT SE
0.00%:  IN A SENSE YOU ARE THE O
0.00%:  YOU DID TE
0.00%:  LEARNED YOU
0.00%:  NOW YOU ARE A DESPA
0.00%:  NOW YOU ARE IN THE PRO
0.00%:  I SUPPOSE WE STAND IN
0.00%:  IF YOU ARE SO DONE WITH LE
0.00%:  ONLY ONE OF US EXPECTS TO PER
0.00%:  NOW EITHER OF US IS A
0.00%:  YOU LOSE E
0.00%:  THERE IS A POWERFUL PO
0.00%:  THEY WERE
0.00%:  APPARENTLY I NEED SO
0.00%:  YOU ARE TRAPPED IN A DOW
0.00%:  WHAT DO Y
0.00%:  WHAT IS YOUR PROFESSION? ADD
0.00%:  NOW YOU FOL
0.00%:  YOUR PLAN IS TO WEAR PE
0.00%:  YOUR IDEA OF HAPPINESS IS NEAT
0.00%:  UPON F
0.00%:  WHO DO YOU EXPECT TO RE
0.00%:  YOUR EXPECTATION OF OLDER AD
0.00%:  YOU ARE AN OLD STAND
0.00%:  AS AN OLDER PERSON I HOPE YOU SET
0.00%:  ARE YOU OLDER NOW? DOES IT
0.00%:  YOU DO THIS FOR
0.00%:  YOUR WISH IS TO E
0.00%:  YOUR STANDARD SPE
0.00%:  WE SPL
0.01%:  WE SPLIT UP
0.00%:  WE SPLIT UP AND
0.00%:  YOU ARE PROPOSED THE
0.00%:  WHAT DO YOU FIND SO APPLE
0.00%:  DID YOU SHA
0.00%:  IN OTHER NEWS YOUR
0.00%:  A LIFE WHERE YOU ARE AN
0.00%:  OLD AND F
0.00%:  THIS DIN
0.03%:  THIS DINOSAUR IS
0.03%:  THIS DINOSAUR W
0.02%:  THIS DINOSAUR S
0.02%:  THIS DINOSAUR WAS
0.02%:  THIS DINOSAUR WAN
0.02%:  THIS DINOSAUR AND
0.01%:  THIS DINOSAUR IS A
0.01%:  THIS DINOSAUR RE
0.01%:  THIS DINOSAUR WON
0.01%:  THIS DINOSAUR D
0.01%:  THIS DINOSAUR NE
0.01%:  THIS DINOSAUR P
0.01%:  THIS DINOSAUR DO
0.01%:  THIS DINOSAUR IS AN
0.01%:  THIS DINOSAUR L
0.00%:  THIS DINOSAUR PLAN
0.00%:  THIS DINOSAUR IS RE
0.00%:  THIS DINOSAUR NEED
0.00%:  THIS DINOSAUR PRO
0.00%:  THIS DINOSAUR WOR
0.00%:  THIS DINOSAUR WAS A
0.00%:  THIS DINOSAUR PAR
0.00%:  THIS DINOSAUR WAL
0.00%:  THIS DINOSAUR SPE
0.00%:  THIS DINOSAUR IS PRO
0.00%:  THIS DINOSAUR IN
0.00%:  THIS DINOSAUR SE
0.00%:  THIS DINOSAUR END
0.00%:  THIS DINOSAURS
0.00%:  THIS DINOSAUR WORLD IS A
0.00%:  THIS DINOSAUR E
0.00%:  YOU SAID? WHAT ARE
0.00%:  YOU SAID AS AN OLDER PERSON WH
0.00%:  YOUR PARENTS FIND
0.00%:  YOU ARE OLDER NOW P
0.00%:  SAID AN OLDER PERSON A
0.00%:  I SEE YOU ARE LO
0.00%:  SAYS THE PERSON LO
0.00%:  WHEN YOU ARE DES
0.00%:  WHEN YOU ARE DESPER
0.00%:  YOU ARE NOW FE
0.00%:  I SUPPOSE WE ARE DONE FOR NO
0.00%:  DEPRESSION AS
0.00%:  I SUPPOSE WE ARE FRIENDS TOD
0.00%:  IT APPEARS WE NEED NO
0.00%:  YOU ARE TIRED OF PE
0.00%:  YOU ARE TIRED OF PEOPLE S
0.00%:  EXPECTATIONS ARE YOUR L
0.00%:  FINE YOU ARE THE ONE
0.00%:  SAYS AN OLDER DINOSAUR H
0.00%:  THOSE ARE FOR
0.00%:  YOU ARE NOW DENIED A
0.00%:  YOU WERE LIED
0.00%:  PREPARE TO FEEL D
0.00%:  WHAT ARE YOU DEE
0.00%:  ONLY THE DINOSAURS WO
0.00%:  NOW YOU ARE THIRD
0.00%:  SAID THE DINOSAUR RESE
0.00%:  WHAT IF YOU ARE DEAD SOON?
0.00%:  THERE WAS NO DINOSAUR F
0.00%:  I SHOULD STOP DOWN
0.00%:  WE ARE DEADLY SERIOUS T
0.00%:  WE SPEND OUR LAST DAYS IN E
0.00%:  WE SHOULD INTER
0.00%:  WE ARE SPOILERS
0.00%:  YOUR IDEA OF HAPPINESS IN ELDER ST
0.00%:  YOU ARE SATISFIED PRA
0.00%:  WHAT IS YOUR OPINION OF PLEASED
0.00%:  WHAT IS YOUR PROFESSION? ENDLE
0.00%:  WHAT? DINOSAURS ARE NO L
0.00%:  WE ARE PLEASE
0.00%:  WE ARE PLEASED TO AN
0.00%: ON WHEN YOU ARE OLDER STE
0.00%:  IN A SENSE O
0.00%:  WHEN ONE OF US IS OLDER DO
0.00%:  PERHAPS WE NEED TO F
0.01%:  PERHAPS WE NEED TO FIND YOU
0.01%:  PERHAPS WE NEED TO FIND YOU SO
0.00%:  PERHAPS WE NEED TO FIND SO
0.00%:  YOU DO IT NO
0.00%:  NEITHER OF US PA
0.01%:  NEITHER OF US PAID ANY
0.00%: ON THERE ARE ONLY S
0.00%:  YOUR PLAN HERE IS TO FO
0.00%: ON YOU ARE AN OLD STOR
0.00%:  YOUR EXPECTATIONS ARE?
0.00%:  WHAT IS YOUR PERSONAL SE
0.00%:  YOU ARE A FAILED PERSON WHOSE
0.00%:  ONLY ONE OF US IS DED
0.00%:  YOUR PRESENT SELF IS O
0.00%: ON YOU ARE DIN
0.00%:  PERHAPS YOU ARE LO
0.00%:  YOUR IDEA OF PARADISE IS SHE
0.00%: ON AFTER YOU DIE AND I
0.00%:  YOU OPINIONS ARE DI
0.00%:  SOUND THERE
0.00%:  SOUND THEREFORE IS
0.00%:  YOU ARE NOW IS
0.00%:  ONLY THE DINOSAURS DO
0.00%:  THE YEARS F
0.00%:  FOR YOU THERE IS ONE D
0.00%:  NEITHER OF US WINS OR
0.00%:  WEIRD TO HEAR YOU AS
0.00%:  WEIRD TO HEAR YOU AS AN
0.00%:  THOSE WERE OUR OP
0.01%:  THOSE WERE OUR OPINIONS?
0.00%:  THOSE WERE OUR OPPOS
0.00%:  THOSE WERE OUR OPINIONS A
0.00%: ON YOU ARE OLDER AND HOWE
0.00%:  FAR WE ARE ONLY TH
0.00%:  DID YOU STOP HER
0.00%:  WHEN YOU ARE REAL D
0.00%:  LOWER YOUR EXPECTATIONS AND DIE HAPP
0.00%:  YOU AND I ARE OPPOSITE SIDES OF A L
0.00%:  AS AN OLDER PERSON I EXPECT YOU TO SPE
0.00%:  YOU ARE NOT AN ORD
0.00%:  WHAT DID YOUR INSPI
0.00%:  YOUR PLANS ARE TO SPEND O
0.00%:  RARELY DOES AN AN
0.00%:  THERE IS LI
0.00%:  ONLY ONE OF US EXPECTS TO HAS
0.00%:  YOU STOPPED HERE AND LE
0.00%:  WHAT IS YOUR OPINION OF RAD
0.00%:  SAID LAST
0.00%:  YOU ARE NOW LESS OF AN IDIOT?
