the best part is: that's what I was ALREADY planning to do anyway!
100.00%: 
53.36%:  that
0.01%:  that the body treats po
0.01%:  that's the best way to do it! I
0.01%:  that's way better than what I was planning to do! A
0.01%:  the best part is that I was ALREADY a
0.01%:  I'd better stop was
0.01%:  that I don't breathe with
0.01%:  that soap isn't the
0.01%:  that it's not st
0.01%:  that's how I won that
0.01%:  that I don't wet
0.01%:  that I won't spit the
0.01%:  that it won't wash away!
0.01%:  that'd be why
0.01%:  that I do that a
0.01%:  that's why the dentist was AL
0.01%:  that the pain
0.01%:  that I start a
0.01%:  that there isn't a way I
0.01%:  that's what I was AL
0.04%:  that's what I was ALREAD
0.46%:  that's what I was ALREADY planning
1.75%:  that's what I was ALREADY planning to do with
0.62%:  that's what I was ALREADY planning to do this
0.53%:  that's what I was ALREADY planning on
0.24%:  that's what I was ALREADY planning to do when
0.07%:  that's what I was ALREADY planning to do that
0.07%:  that's what I was ALREADY planning to do any
0.06%:  that's what I was ALREADY planning to do with any
0.09%:  that's what I was ALREADY planning to do with any spare
0.05%:  that's what I was ALREADY planning to do in
0.05%:  that's what I was ALREADY planning to do this year
0.03%:  that's what I was ALREADY planning to do at
0.03%:  that's what I was ALREADY planning on today
0.02%:  that's what I was ALREADY planning!
0.02%:  that's what I was ALREADY planning to do with a
0.02%:  that's what I was ALREADY planning to spend
0.02%:  that's what I was ALREADY planning to spend the
0.01%:  that's what I was ALREADY planning today
0.01%:  that's what I was ALREADY planning to do when it
0.01%:  that's what I was ALREADY planning to do:
0.01%:  that's what I was ALREADY planning to do at this
0.01%:  that's what I was ALREADY planning to do either
0.01%:  that's what I was ALREADY planning on!
0.01%:  that's what I was ALREADY planning to do that is
0.01%:  that's what I was ALREADY planning to do when br
0.01%:  that's what I was ALREADY planning to do three
0.01%:  that it's passed onto
0.01%:  that I pass this new
0.01%:  I do that E
0.01%:  what's with that word
0.01%:  that it doesn't wash away at the tap!
0.01%:  that I ALREADY possess the
0.01%:  that's how today starts with
0.01%:  that's not a way that this
0.01%:  that water doesn't wash bits
0.01%:  that that was the way
0.01%:  that's the way it ends
0.01%:  that based
0.01%:  that based on that
0.01%:  that based on this
0.01%:  it ends
0.01%:  that the story has
0.01%:  that I do this on
0.01%:  that there is a way
0.01%:  there's no way that stops with
0.01%:  that's how I started planning to
0.01%:  that that part was
0.01%:  that's what the story was
0.01%:  that the poison sw
0.01%:  that poison's that
0.01%:  that it doesn't wash away what
0.01%:  that I won't start with
0.01%:  pray that the dentist has
0.01%:  that radio
0.01%:  wait!
0.01%:  that in the past I
0.01%:  that there isn't two
0.01%:  that what that'
0.01%:  that's what I was ALREADY planning to do in that
0.01%:  what's the best way to start a
0.01%:  that's what I spend two
0.01%:  that I do this three
0.01%:  that I don't wash that paste
0.01%:  that it's the water
0.02%:  that it's the water that
0.01%:  that it's the D
0.01%:  that I do this at LE
0.01%:  that pray
0.01%:  then spit those
0.01%:  that I pass on this sweet
0.01%:  that it's not L
0.01%:  that's way better than planning to
0.01%:  that's what dentist says
0.01%:  that's what I was planning with
0.01%:  pray that the dentist shows
0.01%:  that the body parts that I'
0.01%:  that what this story
0.01%:  that what this story needs
0.01%:  that's what this entry
0.01%:  there's no way that it
0.01%:  an
0.01%:  that's why the past
0.01%:  I don't stop at that
0.01%:  that was the worst day I
0.01%:  then that's what stays
0.01%:  that I start sp
0.01%:  that's the day I stop br
0.01%:  that it's not AD
0.01%:  that's what the worst
0.01%:  don't breathe that way
0.01%:  that the body stores this
0.01%:  that in that way
0.01%:  I was planning on that
0.01%:  that that's the best way to rid
0.01%:  then it spread
0.01%:  that it's a part
0.01%:  that I store it
0.01%:  that her
0.01%:  that this story was
0.01%:  that that's not a step towards
0.01%:  then do that a
0.01%:  that's not planning
0.01%:  that's the part that I was
0.01%:  that's pretty based on how
0.01%:  that it's not as bad as what
0.01%:  that it's not as bad as what they
0.01%:  I hope that's what it says
0.01%:  that's now a
0.01%:  that doesn't show that I was
0.01%:  that what I say and
0.01%:  that's what I was ALREADY planning to spend this
0.01%:  that I read
0.01%:  then star
0.01%:  that it's been a
0.01%:  that I don't trap
0.01%:  that's what death by poison tastes
0.01%:  that the dentist who saw
0.01%:  that that's how it starts
0.01%:  that the dentist's hy
0.01%:  that's what that dentist says
0.01%:  what's to say that another
0.01%:  that's based on how
0.01%:  that there's no way that D
0.01%:  that it doesn't taste or
0.01%:  that's what that weird taste on
0.01%:  what do they
0.01%:  that the story was
0.01%:  that's not as weird as that
0.01%:  that ant
0.01%:  that I don't say a
0.01%:  that I was planning to do that at
0.01%:  that it's ALREADY done that!
0.01%:  that's not pretty
0.01%:  that they're not planning
0.01%:  that I won't die a
0.01%:  that it's not the bad
0.01%:  that is what dent
0.01%:  at that point why bother
0.01%:  I want to stress: that's the way
0.01%:  that it doesn't s
0.01%:  that part's not a
0.01%:  that I share that
0.01%:  what's to say what
0.01%:  those ARE two
0.01%:  the best part is that as I
0.01%:  that I pass this down
0.01%:  that brands
0.01%:  that to be
0.01%:  that the threat is
0.01%:  that I don't breath with
0.01%:  that's why I taste
0.01%:  that water'
0.01%:  yes that's what I was planning to do!
0.01%:  that the dentist's a
0.01%:  that the reason this
0.01%:  that does the
0.01%:  that it's not bath water
0.01%:  that isn't that a pretty
0.01%:  that it's not po
0.01%:  then I stab that
0.01%:  that that won't stop
0.01%:  that it doesn't trash
0.01%:  then that's how it stays
0.01%:  that I don't write that
0.01%:  the taste!
0.01%:  that it's the best part
0.01%:  that's the down
0.01%:  that I don't breathe it at
0.01%:  that it doesn't DEL
0.01%:  that's a he
0.01%:  that there's no way that bit
0.01%:  that this doesn't betray that
0.01%:  then post
0.01%:  don't say that the
0.01%:  that it doesn't bar
0.01%:  then I throw that
0.01%:  that's not a bet
0.01%:  that has the
0.01%:  that it doesn't shower
0.01%:  that I d
0.01%:  that's what that noise was:
0.01%:  that the body stores that
0.01%:  I bet that's the part
0.01%:  I bet that's the part that
0.01%:  I bet that's the way
0.01%:  that that stops there
0.01%:  that I won't waste that
0.01%:  then that's how I stay
0.01%:  that that was the best part
0.01%:  that this has started
0.01%:  that I'd want to test
0.01%:  that I'd want to test this by
0.01%:  that's the way I want to do
0.01%:  that I spent the
0.01%:  that that's how any
0.01%:  that's it! I spent
0.01%:  that's why I want to be the
0.01%:  that when it tastes
0.04%:  that when it tastes bad
0.01%:  that the past is the
0.01%:  that's not where this stops:
0.01%:  what was
0.04%:  what was that
0.03%:  what was the point
0.01%:  that it won't do
0.01%:  what's not to say that I D
0.01%:  that it's the type that
0.01%:  then store that
0.01%:  that the poison's bad taste
0.01%:  what's a
0.01%:  that I don't stab or
0.01%:  that's the worst it
0.01%:  that's why I need to start planning that
0.01%:  that's why the worst
0.01%:  that spit doesn't AL
0.01%:  I hope that's not a bad way
0.01%:  don't spit that water
0.01%:  that is why the
0.01%:  that that's worth it
0.01%:  that there's A
0.01%:  that the poison's that easy
0.01%:  that speed
0.01%:  that's what I wanted to say to the
0.01%:  I want to say that's the best part
0.01%:  that DR
0.01%:  that it doesn't DIL
0.01%:  breathe in
0.01%:  that I don't pat
0.01%:  that's what spit
0.01%:  that spr
0.01%:  that it doesn't ab
0.01%:  that it bothers the
0.01%:  that poison has teeth
0.01%:  what is
0.02%:  what is that
0.01%:  that when I start sp
0.01%:  yes that is
0.01%:  that that has no
0.01%:  that's not the part that was
0.01%:  that water isn't that
0.02%:  that water isn't that bad
0.01%:  that's when I say
0.01%:  that there's no soap
0.01%:  that that's not weird to say!
0.01%:  that's what they want to do
0.01%:  that I ALREADY had an
0.01%:  that I don't piss away the
0.01%:  this has been a story
0.01%:  that's what I stand
0.01%:  that's that on
0.01%:  the best part is that at
0.01%:  what's to say that dentist
0.01%:  that was the best worst
0.01%:  that there's a way to dis
0.01%:  that's when I start planning to
0.01%:  that that's the worst way I
0.01%:  that I don't both
0.01%:  that it tastes so
0.01%:  that it tastes so bad
0.02%:  that it tastes so bad that I'
0.01%:  that it doesn't wash that away
0.01%:  I want to stress: that is what
0.01%:  that I do this by
0.01%:  that this doesn't betray how
0.01%:  that it doesn't tear
0.01%:  that's how I pass
0.01%:  worst
0.01%:  that isn't a waste
0.01%:  that's what I was planning to spend that
0.01%:  the best part is that I was ALREADY planning to do a
0.01%:  that's why I eat the
0.01%:  that's what I want to do at
0.02%:  that's what I want to do at this
0.01%:  that isn't how that
0.01%:  that's what those weird spots
0.01%:  that I'd want to stay
0.01%:  that's not a bit
0.01%:  that the story hasn
0.01%:  that it's not LI
0.01%:  the best part is that I was ALREADY planning to d
0.01%:  that nearby
0.01%:  that's what I was planning to say the
0.01%:  that it's not death by water
0.01%:  what's to say this won
0.01%:  that's not to say that what I said
0.01%:  that the body treats what I
0.01%:  that's what I was ALREADY planning to do the
0.01%:  that it's hard to say
0.02%:  that it's hard to say what
0.01%:  I ALREADY started with
0.01%:  that's not dirty
0.01%:  that the person I stab with
0.01%:  that's not what we say
0.01%:  that the dentist's planning
0.01%:  that the poison was a
0.01%:  that what's that
0.01%:  then I spread that
0.01%:  that doesn't show that I was planning
0.01%:  that's a bet
0.01%:  that's how instead
0.01%:  that it's not r
0.01%:  both these
0.01%:  that sett
0.01%:  that I had parents that
0.01%:  that that's the word
0.01%:  that I don't hate that
0.01%:  that's a best
0.01%:  that I do that by
0.01%:  there's no bad
0.01%:  that was what this
0.01%:  I don't sp
0.01%:  I don't spit that
0.01%:  that this won't be the worst way
0.01%:  that's way better than spit!
0.01%:  that this doesn't betray what
0.01%:  yes that's a
0.01%:  that it's not years
0.01%:  that they're planning
0.01%:  that's what we say to the
0.01%:  that's what I paid
0.01%:  that's the part that I was planning
0.01%:  nose
0.01%:  that isn't too bad
0.01%:  hope that that's as
0.01%:  that that's a worthy
0.01%:  that the anti
0.01%:  that's how I won at
0.01%:  that's the best this day
0.01%:  that it doesn't stay at
0.01%:  that it's ALREADY done the
0.01%:  that that's not wasted
0.01%:  they don't wash this
0.01%:  that's why I do the
0.01%:  the answer is Y
0.01%:  I was planning on that today
0.01%:  I hope this doesn
0.03%:  I hope this doesn't start
0.01%:  that poison's what
0.01%:  that's that! D
0.01%:  this past
0.01%:  there is
0.01%:  that that's how anti
0.01%:  that's the body part with
0.01%:  that the shape and
0.01%:  that there isn't a two
0.01%:  that it's not tap
0.01%:  it's not that they
0.01%:  that I taste it
0.01%:  that the dentist was a spy who'
0.01%:  that the poison w
0.01%:  I bet that's what they said
0.01%:  that I don't eat the straw
0.01%:  the best part is that I was ALREADY planning on sw
0.01%:  that's what I want this to
0.01%:  that the poison's that bad
0.01%:  that that's what stories
0.01%:  it's not a bad taste
0.01%:  that it doesn't wash away:
0.02%:  that it doesn't wash away: that
0.01%:  that's what the dentist was stab
0.01%:  that death isn't a pretty
0.01%:  that the dentist sw
0.01%:  that spit doesn't re
0.01%:  that water doesn't wash it away E
0.01%:  that it's not bat
0.01%:  that I start with the top
0.01%:  that that doesn't pre
0.01%:  that's what we started
0.01%:  that I breathe in
0.01%:  I'd say that these
0.01%:  that it's not that hard to sp
0.01%:  that's sorta what they
0.01%:  that in the past I was
0.01%:  that I don't re
0.01%:  that part's been
0.01%:  what's with the two
0.01%:  that tap water and
0.01%:  that bones
0.01%:  that this doesn't taste as
0.01%:  it doesn't stab
0.01%:  that it's the brand that
0.02%:  that it's the brand that says
0.01%:  that I went
0.01%:  then that it
0.02%:  then that it stays
0.01%:  that's what they saw on
0.01%:  that I wash that away
0.01%:  that there's any data
0.01%:  that's the story we
0.01%:  pretend
0.04%:  pretend that
0.02%:  pretend that'
0.22%:  pretend that's what
0.17%:  pretend that's what I was
0.27%:  pretend that's what I was planning
0.02%:  pretend that's what it
0.02%:  pretend that's how
0.02%:  pretend that's what it was
0.01%:  pretend that's what tooth
0.01%:  pretend that's what was
0.01%:  pretend that's a
0.01%:  pretend that I
0.01%:  pretend that it
0.01%:  that's how the best parts
0.01%:  that was what I was planning to do in
0.01%:  that's not what that says
0.01%:  that I don't stop by a
0.01%:  that's what bad
0.01%:  that's what bad parents
