whatever! My formula is still good DESPITE nurse racism.
100.00%: 
29.71%:  that
0.02%:  so we still have nurses
0.02%:  so we still haven
0.01%:  not all my forms
0.01%:  so this was all very
0.01%:  my formula has done
0.01%:  I guess this formula really S
0.01%:  I swear this formula could never
0.01%:  so clearly this new formula is great. I
0.01%:  my advice is for nurses!
0.01%:  I swear this formula covers E
0.01%:  this is a long
0.01%:  nurses! I give
0.01%:  my last advice for a nurse who
0.01%:  no more! My formula is useless
0.01%:  yeah I don
0.01%:  that really is gross
0.01%:  well I guess my formula covers a
0.01%:  clearly nurses should go first!
0.01%:  so not all ver
0.01%:  listen. My formula gives results
0.01%:  so I may have lost focus during
0.01%:  that is clearly less good
0.01%:  my last advice is for art
0.01%:  I never said my formula was tight.
0.01%:  I stole
0.01%:  my advice formula there was
0.01%:  now my voice is all
0.01%:  I can SEE this formula is
0.01%:  new theory
0.01%:  nurses. I have clearly
0.01%:  I guess what nurses really
0.01%:  I really should move on.
0.01%:  so my last advice for all
0.03%:  so my last advice for all nurses
0.01%:  the last one was largely
0.01%:  I will never use this for good.
0.01%:  so clearly I guess
0.01%:  I love this new formula! My
0.01%:  that was me losing
0.01%:  that was me losing my focus
0.01%:  so the formula is over!
0.01%:  using this formula to advise
0.01%:  I will do
0.01%:  my last dollar is for the
0.01%:  so this advice formula was mostly
0.01%:  I love them all.
0.01%:  my advice formula is the worst! I
0.01%:  I have really run out of steam.
0.01%:  so really this formula sounds
0.01%:  this formula is closed!
0.01%:  I gotta finish
0.01%:  I gotta finish my
0.01%:  forget nurses! I really should
0.01%:  um. I guess my advice isn
0.01%:  my advice for nurses was literal.
0.01%:  this is finally over!
0.01%:  married
0.01%:  my formula is less cool than
0.01%:  whatever. My formula is legit and
0.01%:  I guess this formula is not very well
0.01%:  I guess my formula is harder
0.01%:  clearly this formula is more ground
0.01%:  I guess this may
0.01%:  for nurses it was hard
0.01%:  clearly this game is over! I am
0.01%:  that was sad!
0.01%:  so clearly this formula need
0.01%:  that one was real!
0.01%:  whatever! I could go all
0.01%:  so my ver
0.01%:  new sl
0.01%:  you want to hear
0.01%:  you win. I must
0.04%:  you win. I must have
0.06%:  you win. I must have missed
0.01%:  so not all my advice is useful or
0.01%:  my friend. I will leave
0.01%:  I am serious
0.01%:  that one was clearly DE
0.01%:  so all nurses must
0.01%:  this formula is clearly DEEP and
0.01%:  they were all animals.
0.01%:  last one. My
0.01%:  this formula is now less clever
0.01%:  so clearly this formula got weird
0.01%:  want
0.01%:  so this last advice formula only
0.01%:  so the formula only gives me
0.01%:  I guess my formula has weird
0.01%:  clearly this formula is so mind
0.01%:  I guess that advice will
0.02%:  I guess that advice will only
0.01%:  I guess my formula is worst
0.01%:  this is my least
0.01%:  my formula got worse
0.01%:  that one was rad!
0.01%:  now my last advice formula is less
0.01%:  the last one was T
0.01%:  I figure that
0.01%:  I figure that covers
0.01%:  I figure that covers all
0.01%:  so the formula is not very
0.01%:  so clearly I have it figured
0.02%:  so clearly I have it figured out!
0.01%:  I can say
0.01%:  I can say this
0.02%:  I can say this formula
0.01%:  not all of this advice was
0.01%:  I guess my formula still has one
0.01%:  all I have left are doctors!
0.01%:  long story short.
0.01%:  well. I guess this isn
0.01%:  so my formula is solid
0.01%:  I really should re
0.01%:  this formula is clearly more and
0.01%:  I will grant you the
0.04%:  I will grant you the formula
0.01%:  this formula can still go
0.01%:  for nurses it was really
0.02%:  for nurses it was really hard
0.01%:  this may sound cruel
0.01%:  I guess this was a failure!
0.01%:  could this
0.01%:  that one clearly fails.
0.01%:  the formula is useless.
0.01%:  not all my advice is as useful!
0.01%:  I admit! My formula is not
0.01%:  so clearly when it
0.01%:  so my last advice here
0.01%:  so clearly I should frame
0.01%:  not all of my advice is 
0.01%:  I guess you won!
0.01%:  my new advice formula still uses
0.01%:  I must say!
0.01%:  my last advice is for mor
0.01%:  so clearly nurses is the
0.01%:  that was gross. My advice for
0.01%:  clearly this is a formula.
0.01%:  so I always
0.01%:  I never said this formula was cruel
0.01%:  this new advice formula rules. I
0.01%:  I guess some ver
0.01%:  that one IS really gross!
0.01%:  I have some words
0.01%:  my advice formula has T
0.01%:  showing myself
0.01%:  clearly this formula is now M
0.01%:  I guess this formula really draws
0.01%:  so my advice formula here
0.01%:  I regret all of this!
0.01%:  that was lousy!
0.01%:  I do have limits.
0.01%:  new formula is called
0.01%:  clearly I have not tried
0.01%:  so clearly the animal
0.01%:  I guess the results
0.03%:  I guess the results vary
0.01%:  I guess the results vary.
0.01%:  turns out I have all
0.01%:  that one seems awful
0.01%:  this formula is endless.
0.01%:  it sounds worse as
0.01%:  this formula was never really good
0.01%:  my last idea is for nurses
0.01%:  that one is awful advice!
0.01%:  my last advice is for log
0.01%:  it still sounds awful every
0.01%:  so nurses may have it
0.01%:  that is clearly more
0.01%:  I guess that could also
0.01%:  I will never lose at this
0.01%:  so the advice formula is only
0.01%:  my real advice for this
0.01%:  so clearly I have a gift
0.01%:  this is really a
0.01%:  this was great for
0.01%:  so my new advice formula still uses
0.01%:  that one IS clearly
0.01%:  yeah. I was
0.01%:  this formula is under
0.01%:  so clearly the formula is T
0.01%:  this formula was clearly given to us
0.01%:  I guess this last advice
0.01%:  I guess this last advice formula
0.01%:  my new formula is this.
0.01%:  now that my
0.05%:  now that my formula
0.01%:  I guess this really would
0.01%:  that one was more my
0.01%:  I may have lost some friends
0.01%:  this formula is now closed
0.01%:  so my formula is a little vague
0.01%:  I guess this formula really narrow
0.01%:  my mind is full! I
0.01%:  I will use this formula to save my
0.01%:  listen. My formula is a
0.01%:  that one was for my
0.01%:  I guess this would really
0.01%:  so this formula is clearly strong
0.01%:  this is all I can do from
0.01%:  I guess nurses really D
0.01%:  I guess my formula does still have a
0.01%:  clearly this is over. I don
0.01%:  this formula is clearly rad
0.01%:  my new formula is this!
0.01%:  so clearly that formula runs
0.01%:  you win. I might
0.01%:  clearly this formula is now T
0.01%:  I will never share my
0.05%:  I will never share my formula
0.01%:  their self
0.01%:  my last advice is from when
0.01%:  I never really got this
0.02%:  I never really got this formula
0.01%:  so that really sounds
0.01%:  so that really sounds awful
0.01%:  have I finally master
0.01%:  so clearly this formula is new
0.01%:  I guess this formula does only
0.01%:  clearly I was hired
0.03%:  clearly I was hired for
0.01%:  this formula is SE
0.01%:  I have my own formula
0.01%:  so I guess my whole
0.02%:  so I guess my whole formula
0.01%:  my advice for nurses is M
0.01%:  my friend. I have some
0.01%:  my formula is a little crass
0.01%:  so not every formula is great
0.01%:  my last advice is for the M
0.01%:  so clearly this rule
0.01%:  what if you reverse
0.01%:  so clearly I should get a
0.01%:  my last credit is
0.01%:  I guess we should finally
0.01%:  the formula is still awesome
0.01%:  the formula is still awesome!
0.01%:  the formula is still awesome.
0.01%:  this was really great.
0.01%:  this last one is T
0.01%:  my secret formula is out. I
0.01%:  I have written my
0.02%:  I have written my formula
0.01%:  it sounds worse the
0.01%:  so this formula will give
0.01%:  I do this
0.02%:  I do this for
0.17%:  I do this for a living.
0.12%:  I do this for a living!
0.01%:  so I guess my formula can have
0.01%:  I will say this!
0.01%:  my formula has grown st
0.02%:  my formula has grown stale!
0.01%:  what does
0.01%:  great! I will
0.01%:  after trying
0.01%:  that one was scary! I
0.01%:  so not all my advice is worth
0.01%:  this is still fun.
0.01%:  I was almost
0.01%:  my new advice formula is all the
0.01%:  so not all of my
0.10%:  so not all of my advice is great
0.08%:  so not all of my advice is great.
0.05%:  so not all of my advice is great!
0.02%:  so not all of my advice was
0.01%:  this is coming from a really
0.01%:  so clearly this model
0.01%:  try another
0.01%:  so I guess we could still
0.01%:  using this formula I wrote
0.01%:  the last one was from my
0.01%:  so the formula is very similar
0.01%:  I missed the
0.02%:  I missed the nurses
0.01%:  this formula is so rad
0.01%:  so this advice formula sort
0.01%:  start
0.01%:  nurses have it really good!
0.01%:  clearly this formula is over 
0.01%:  my advice to nurses was sort
0.01%:  listen! My advice formula has some
0.01%:  alright. My advice formula runs
0.01%:  this formula only gets sad
0.01%:  now I am scared
0.01%:  this time for
0.01%:  so my formula is great and will
0.01%:  so I guess my advice formula is a little DE
0.01%:  my final words are the
0.01%:  clearly nurses are hard to sum
0.01%:  this is clearly great for
0.01%:  I guess my formula has to
0.01%:  now I must leave
0.01%:  so guess who
0.01%:  so my advice formula S
0.01%:  fellow
0.02%:  fellow nurses! I
0.01%:  real doctors
0.01%:  so my formula is great when
0.01%:  I have to go call
0.04%:  I have to go call my friends
0.02%:  I have to go call myself
0.01%:  my last advice is regular
0.01%:  why aren
0.01%:  I can guess
0.01%:  I can guess what
0.01%:  I guess my last advice is for all the
0.01%:  my last advice formula is TIME
0.01%:  so my formula can result
0.01%:  so the results vary!
0.01%:  this really IS a
0.01%:  I hear you!
0.01%:  I fully
0.02%:  I fully admit this
0.01%:  this formula is coming very
0.01%:  I must really love this
0.01%:  well. I guess this is my
0.01%:  I guess my last advice fails
0.01%:  I am sorry for the
0.01%:  listen! My formula is valid across
0.01%:  this is a fun
0.01%:  this is a fun game!
0.01%:  listen. My advice formula is great! I
0.01%:  it all sounds awful!
0.01%:  it only gets worse.
0.01%:  I guess that one was clearly
0.01%:  I must have nurses
0.01%:  that one is really good. I
0.01%:  clearly this formula IS good.
0.01%:  my last formula is good
0.01%:  this is last call for new
0.02%:  this is last call for new ver
0.01%:  my last advice follow
0.01%:  as much as I love all
0.01%:  not all advice is as useful
0.01%:  clearly I was using the formula to
0.01%:  this formula is clearly wasted
0.02%:  this formula is clearly wasted on me!
0.01%:  this formula is clearly wasted on us
0.01%:  so for nurses I might
0.01%:  I may have gone
0.01%:  not really sure if this
0.01%:  my advice formula hits a
0.01%:  my advice formula hits a sn
0.01%:  I got nervous
0.01%:  I guess all this means
0.01%:  now this formula really gets
0.01%:  so my formula sounds racist.
0.01%:  new formula time.
0.01%:  my last advice is for nurses or
0.01%:  so this formula is over
0.01%:  I admit it! My formula wasn
0.01%:  I ran out of silly words.
0.01%:  so this formula sounds way
0.01%:  my last lecture was for
0.01%:  my last lecture was for nurses
0.01%:  that line was
0.01%:  I have a really
0.01%:  so having a
0.02%:  so having a formula
0.01%:  so I never claimed my
0.01%:  I guess this is a really
0.01%:  my last source for
0.01%:  that is really gross! I
0.01%:  what if I give
0.01%:  so clearly this formula is a monster
0.01%:  so my advice formula T
0.01%:  this is my new career from
0.01%:  my formula has served us all
0.01%:  wait a sec
0.01%:  so this is clearly flaw
0.01%:  I clearly have more words
0.01%:  so these all
0.01%:  that one is less awful
0.01%:  clearly the formula is over now. I
0.01%:  you have to admit!
0.01%:  and I will
0.01%:  alright! I deserve
0.01%:  I run out of ideas
0.01%:  this is my last miracle!
0.01%:  I guess the moral is
0.01%:  I will use this advice formula.
0.01%:  I really should get out of
0.01%:  my advice formula has now lost its l
0.01%:  now this formula gets scary!
0.01%:  yes this formula will never
0.01%:  that one was very similar
0.01%:  so clearly this formula is strange
0.01%:  so the formula is clearly in
0.01%:  turns out all my ver
0.01%:  well. I guess that could
0.01%:  this is really awful
0.01%:  my advice for nurses was shit
0.01%:  so this went from
0.01%:  clearly that one is awful. I
0.01%:  that one is clearly mis
0.01%:  nuts!
0.01%:  that nurses
0.01%:  my last advice for nur
0.01%:  listen. I clearly have a gift
0.01%:  I find this last
0.01%:  clearly I have to narrow
0.01%:  this formula is clearly not awesome
0.01%:  I never claimed this formula is gr
0.01%:  so my last advice formula sure
0.01%:  wait! I should
0.01%:  it can still use
0.01%:  I guess you still
0.01%:  I guess you still have
0.01%:  so this formula is really great! I
